source_user,target_user,weight,n_topic_direct,n_repost_mapped
Jokielicious,林步里,1,1,0
Johnnyduoshuaa,国是直通车,1,0,1
JoeyNY,生草字幕组,1,0,1
JetAircraftX,随缘度世林一生,1,1,0
KonwooZ,赤胆忠心Moss酱,1,1,0
KoleMotomachi,生草字幕组,1,0,1
Kudo_Ran_sr,林步里,1,1,0
Kudo_Ran_sr,方脑壳邓铂鋆,1,1,0
Kudo_Ran_sr,哈布斯堡长脸,1,1,0
KrisFish,大表哥笔记,1,1,0
KrisFish,丁辰灵,1,1,0
Kirara_卫宫家蒜汁炸生蚝海胆弁,照完镜子正衣冠,1,1,0
KittKwok,KittKwok,1,1,0
L-viking,人民日报,1,1,0
L-GulO,L-GulO,1,1,0
K要健健康康的,马宝琳谈房颤,1,0,1
K要健健康康的,國醫東方,1,0,1
LAIFE乐梵,人民日报,1,1,0
Kurapika掂过碌蔗,懂了别多说,1,1,0
K掰菜,生草字幕组,1,0,1
K掰菜,卢卡斯-Wang,1,0,1
Kylo3339,观察者网,1,0,1
KandyCat,医伴旅,1,1,0
Kathy_run,人民日报海外版-海外网,1,1,0
Kasumi_____,香港中通社,1,0,1
Karl-Friedrich,亟兮般若,1,0,1
Kgacorunnnnn,阿司匹林42195米,1,0,1
Kilo_wong,止谣君,1,0,1
KiKi的名字都被占用了,星话大白,1,1,0
Kazu·june,生草字幕组,1,0,1
Kero_Karroy,三个老爸实验室,1,1,0
Kelsi-L,人民日报健康客户端,1,1,0
Nekromanzer,近卫步兵师,1,1,0
Nekromanzer,赤jio熊喵,1,1,0
Nekromanzer,星话大白,1,1,0
Nekromanzer,拍帮主,1,1,0
Nekromanzer,北京网络举报,1,1,0
Nekromanzer,三个老爸实验室,1,1,0
Naomiya_随遇而安,止谣君,1,0,1
Needdrugs,Needdrugs,1,1,0
Nana有点萌,老出差的程序员,1,1,0
Nath_ZL,阿司匹林42195米,1,1,0
Nikii_DD,大Z的笔,1,1,0
NikLee6499915950,极目新闻,1,1,0
Nikii_DD,中医田应旭,1,0,1
NoShield,方脑壳邓铂鋆,1,1,0
Ning玫事吧,三湘都市报,1,1,0
New唐堂,选择中医__董洪涛,1,1,0
NeverLese,生草字幕组,1,0,1
NeverLese,止谣君,1,0,1
NicoleGPT,NicoleGPT,1,0,1
Naive包34,拍帮主,1,1,0
NOSTUPID3,全世界漂,1,1,0
NOSTUPID3,中医医门似海,1,1,0
NIDE笑笑_,NIDE笑笑_,1,0,1
NS_foreveryoung,金融侠女盈盈,1,1,0
NS_foreveryoung,老出差的程序员,1,1,0
NS_foreveryoung,每日经济新闻,1,1,0
NS_foreveryoung,新民周刊,1,1,0
NOSTUPID3,我叫张三2022,1,1,0
NS_foreveryoung,ATAO颜值上分中,1,1,0
NO轮回,韩少坤生命论,1,1,0
NO轮回,我是笑笑呀_1999,1,1,0
NOSTUPID3,饱乐促和谐反极端,1,1,0
NOSTUPID3,阿司匹林42195米,1,0,1
NOSTUPID3,新黄河,1,1,0
NS_foreveryoung,云理食录,1,1,0
PF2019A,奥卡姆剃刀,1,1,0
PECO得喝水,刘新征,1,1,0
PARKYEONHEE,红星视频,1,1,0
PONYO_666666,军机不可泄露,1,1,0
PK一把,新民晚报新民网,1,1,0
Osmanthus_YUXi,子陵在听歌,1,1,0
Pa酱Pi,生草字幕组,1,0,1
ONEWHITE英语小站,爱好中医,1,1,0
ONEWHITE英语小站,三个老爸实验室,1,1,0
OLO哎嘿,生命时报,1,1,0
No_Zuo_No_Die_老泰温,生草字幕组,1,0,1
Nowe_1981,王虎的舰桥,1,1,0
Nowe_1981,拍帮主,1,1,0
Ome1etyu,庄时利和,1,1,0
ONEWHITE英语小站,郑州金庚中医康复医院,1,0,1
O_O-long,阿司匹林42195米,1,0,1
OOOOOOOO剌猬哋oooo1些事,陕视新闻,1,1,0
OOOOOOOO剌猬哋oooo1些事,皇汉1976,1,0,1
OOOOOOOO剌猬哋oooo1些事,林步里,1,1,0
Ofhumanbondage,观察者网,1,0,1
Ofhumanbondage,今日俄罗斯RT,1,1,0
Mumu会游泳的鱼,Mumu会游泳的鱼,1,1,0
MaoTaiPianzhi茅台片仔癀,针灸匠张宝旬,1,1,0
MaoTaiPianzhi茅台片仔癀,选择中医_余正安,1,1,0
MaoTaiPianzhi茅台片仔癀,半山一片林木也,1,1,0
MaoTaiPianzhi茅台片仔癀,其实是谁都不重要,1,0,1
MaoTaiPianzhi茅台片仔癀,中医杨桢,1,1,0
MaoTaiPianzhi茅台片仔癀,不以物喜666666,1,0,1
MaoTaiPianzhi茅台片仔癀,三个老爸实验室,1,0,1
MaoTaiPianzhi茅台片仔癀,thisis_Joy,1,1,0
MaoTaiPianzhi茅台片仔癀,Kamaria清和,1,0,1
MaoTaiPianzhi茅台片仔癀,Jokielicious,1,0,1
MaoTaiPianzhi茅台片仔癀,胜利主义章北海,1,1,0
MaoTaiPianzhi茅台片仔癀,绝世w浮梦,1,1,0
MaoTaiPianzhi茅台片仔癀,真昼之月_Moonlit,1,1,0
MaoTaiPianzhi茅台片仔癀,疯道人-阿千,1,0,1
MaoTaiPianzhi茅台片仔癀,生草字幕组,1,0,1
MaoTaiPianzhi茅台片仔癀,环球网健康,1,0,1
MaoTaiPianzhi茅台片仔癀,林步里,1,1,0
MaoTaiPianzhi茅台片仔癀,李贵明-医生,1,0,1
MaoTaiPianzhi茅台片仔癀,晏秋秋,1,1,0
MaoTaiPianzhi茅台片仔癀,我的你的123,1,1,0
MaoTaiPianzhi茅台片仔癀,影视生活社,1,1,0
MaoTaiPianzhi茅台片仔癀,张作风流行病学教授UCLA,1,1,0
MarvelousDonald,陈总是搞事,1,1,0
Matt呆萌,止谣君,1,1,0
Mandy_CT,江卓尔_大号,1,1,0
MSatSMTH,柴知道,1,1,0
MSatSMTH,it-is-truth,1,1,0
MR_dumpling红豆味团子,林步里,1,1,0
MSatSMTH,医伴旅,1,1,0
ManRay66,王敬刮痧,1,1,0
MYTerabithia,杭州金融女民工,1,1,0
Mackenzieeeeeee,中新经纬,1,1,0
MoonSundae,Jokielicious,1,0,1
Mokko_炸蘑菇,Mokko_炸蘑菇,1,1,0
Mondaycat419,钉子1666,1,0,1
MomenNtary,金智秀_KimJisooEcho,1,1,0
Mondaycat419,拍帮主,1,1,0
Mondaycat419,全世界漂,1,1,0
Mondaycat419,虎嗅APP,1,0,1
Mr_末了,生草字幕组,1,1,0
Mtofol,三个老爸实验室,1,1,0
MrC今天开始救公主了吗,方脑壳邓铂鋆,1,1,0
Mpx阿橙Charlian,生草字幕组,1,0,1
MrLeft就是二晕,今日俄罗斯RT,1,1,0
Mr_Duet,三个老爸实验室,1,0,1
MickeyKid,方脑壳邓铂鋆,1,1,0
Meowskey,酱紫色饭团,1,1,0
Meowskey,石中柔55,1,1,0
Meowskey,生草字幕组,1,0,1
Meowskey,江卓尔_大号,1,0,1
Meowskey,内含子,1,1,0
Meowskey,专业戳轮胎熊律师,1,1,0
Meowskey,it-is-truth,1,1,0
Meowskey,阿司匹林42195米,1,0,1
Miss洋甘菊,小森森-doctor,1,1,0
MiuMiu你啊,静姐姐吃的学问,1,0,1
MiuMiu你啊,Rachele瑞丽,1,0,1
Miscellanea_wiwikatya,Mutterseelenallein,1,1,0
Mis_Yen,Mis_Yen,1,0,1
天蝎的冬天2010,南海客尘,1,1,0
天道V酬勤V,新浪娱乐,1,1,0
天道V酬勤V,傅延龄,1,1,0
天行客555555,悬壶问茶,1,1,0
天缘有份神州好奇大土豆,独坐看云对晓风,1,1,0
太伟大了哈耶克,麻醉医生凌楚眠,1,1,0
太伟大了哈耶克,江卓尔_大号,1,1,0
天道玄通,东明仝建华,1,0,1
太急鬃狮,方脑壳邓铂鋆,1,1,0
太忙跑路真菌,生草字幕组,1,0,1
太可贵有你在这世界,中医田应旭,1,0,1
太可贵有你在这世界,table2025,1,1,0
太宰治的零酱,太宰治的零酱,1,1,0
天道玄通,用户2733751065,1,1,0
天高云淡艳阳照,草民插头,1,1,0
天涯远1,用户7821370827,1,0,1
天涯远1,南海客尘,1,1,0
天涯远1,一团矛盾-中医药探讨,1,0,1
天涯浪子觅知音,Creamy蕉,1,0,1
天涯-老夫让你三招,方脑壳邓铂鋆,1,1,0
天津徐玉强,天津徐玉强,1,1,0
天年哥,中医徐柏杨,1,0,1
天山游侠00439,白衣山猫,1,1,0
天山游侠00439,上了發條減肥的吃貨,1,1,0
天明月兮,生草字幕组,1,0,1
天数此中求,尹克伦观天下,1,0,1
天生丽质胖大海,林步里,1,1,0
天祥宋瑞,林步里,1,1,0
天祥宋瑞,天祥宋瑞,1,1,0
天狼星alpha,阿妹壮士,1,1,0
天狼星alpha,王虎的舰桥,1,1,0
天狼星alpha,V闪闪,1,1,0
天牛公子,方脑壳邓铂鋆,1,1,0
天牛公子,张忆安-龙战于野,1,0,1
奋不青,别梦依稀笑逝川,1,1,0
奔走云游,奔走云游,1,1,0
契卡202002,民工L大爷,1,0,1
奈亚拉托提普宇宙CQC,新浪新闻,1,1,0
奇迹小然,阿司匹林42195米,1,0,1
奥宝宝,不zuo的ph-4,1,1,0
奥特曼abc1,中国新闻网,1,0,1
奔跑的小小羊11,石浩强教你合理用药,1,1,0
奔跑吧王大夫TCM,星话大白,1,1,0
奔跑吧王大夫TCM,方脑壳邓铂鋆,1,1,0
奔跑吧王大夫TCM,圣蛇杖,1,1,0
奔跑吧王大夫TCM,伯阳先生-段本司,1,1,0
奔跑吧王大夫TCM,中医范怨武,1,1,0
奕是e非,中国青年报,1,1,0
太阳系的某某人,阿司匹林42195米,1,0,1
失火的天堂hzgxx,凤凰网,1,1,0
奇宝只认钱,奇宝只认钱,1,1,0
失眠狸,失眠狸,1,1,0
头疼小仙,头疼小仙,1,1,0
大班-强者,锋潮科技,1,1,0
大狸子丷,肥啾电影,1,1,0
大漠孤烟8989,DB浩浩耗,1,0,1
大狸子丷,白鹿视频,1,1,0
大湾区最靓的崽儿,林_优里,1,1,0
大添小E,t0mbkeeper,1,1,0
大海水-族群,阿司匹林42195米,1,0,1
大老客大大,地瓜熊老六,1,0,1
大老客大大,医伴旅,1,1,0
大胖d儿子,大胖d儿子,1,0,1
大眼它爸爸,第一财经日报,1,1,0
大米粥小面汤,奶霸知道,1,1,0
大笨熊大笨熊大笨熊,选择中医__董洪涛,1,1,0
大海水-族群,李三金Alex看世界,1,1,0
大愚6969,林耘,1,1,0
大愚6969,凤凰网视频,1,0,1
大宝小哎,新华社,1,1,0
大概一滴滴,我是小妖怪的人,1,0,1
大海水-族群,机海风云,1,0,1
大海水-族群,三个老爸实验室,1,0,1
大海无波亦无惧,陈静瑜肺腑之言,1,1,0
大海observer,忆果缘M19,1,1,0
大春花,新浪热点,1,1,0
大敏朱,大敏朱,1,1,0
大栗头老师,生草字幕组,1,0,1
大栗头老师,哈哈哈哈哈哈和呵呵呵呵呵,1,1,0
大栗头老师,三个老爸实验室,1,1,0
大栗头老师,Jokielicious,1,0,1
天净鸿声远,阿司匹林42195米,1,0,1
天净鸿声远,拍帮主,1,1,0
天净鸿声远,幽靈船盛亞,1,1,0
天元路上空的小饭长,方脑壳邓铂鋆,1,1,0
天之尘埃,黄勇刚,1,1,0
天下得统总,蘸盐,1,1,0
天下得统总,林步里,1,1,0
天使在人间爱思考,成都商报,1,1,0
天宠猫,央视网,1,1,0
天宠猫,乙闲,1,1,0
天天都睡觉,答案事务所,1,0,1
天天都睡觉,林步里,1,1,0
天天都睡觉,星话大白,1,1,0
天天都睡觉,拍帮主,1,1,0
天天都睡觉,意大利华裔郭医生,1,1,0
天天都睡觉,圣蛇杖,1,1,0
天天2311377,Amy小北京,1,1,0
天天向上好好学习369,许开祯,1,1,0
大豆钭江明,生草字幕组,1,0,1
大豆钭江明,史实君,1,0,1
天上的飞仙,干细胞精研社,1,1,0
大道至简慢就是快2011,余昌平医生,1,1,0
大自然AUHG,新浪体育,1,1,0
大脸猫姐,軍醫周曉峰,1,1,0
大袖遮天,观察者网,1,0,1
大麦Ally,南海客尘,1,1,0
大麦Ally,伯阳先生-段本司,1,1,0
大鹅花滑,观察者网,1,0,1
大鱼我健康快乐长寿哦,李爷无为,1,0,1
天上一日人间一年,卢卡斯-Wang,1,0,1
大阿图因,观察者网,1,1,0
大阿图因,盖世英雄玉椒龙,1,1,0
大风小浪1,平原公子赵胜,1,1,0
子陵在听歌,白衣咸饭,1,1,0
字母姐DIAM,骆智慧,1,1,0
孔雀死孔雀,星话大白,1,1,0
子午侠士,韬闻,1,1,0
子羽说易八字七政命理预测,子羽说易八字七政命理预测,1,1,0
孤啁_夜雪长寄冷江寒,生草字幕组,1,0,1
孤九缘,孤九缘,1,1,0
季风故事,观察者网,1,1,0
季风故事,寰亚SYHP,1,1,0
季鏻,师伟微博,1,1,0
孟宪平_973,意大利华裔郭医生,1,1,0
孙四囍爱宅着,LOL动图菌,1,1,0
孝义发布,人民日报,1,0,1
孙瑶逸,中医朱小宝,1,1,0
娇养玫瑰ry,新浪大文娱,1,1,0
娃娃的机器人,日本沙雕日常,1,1,0
子乐健康,呼吸科大夫胡洋,1,1,0
娃娃20120316,忆果缘M19,1,1,0
姥姥的2020之二,营养师顾中一,1,1,0
姞雪心,Jokielicious,1,0,1
姞雪心,林步里,1,1,0
威威威vvv,威威威vvv,1,1,0
威利的预言法杖,生草字幕组,1,0,1
威利的预言法杖,林步里,1,1,0
嫁给橘庆太,知你青年陈锦,1,1,0
媛心许,生草字幕组,1,0,1
子_橙C,止谣君,1,0,1
子_橙C,林步里,1,1,0
子_橙C,大大大餅干丶,1,1,0
娱乐门客,钉子1666,1,0,1
宇宙中最靓的仔2025,开水族馆的生物男,1,1,0
宇宙春爱夏甜,腾讯娱乐,1,1,0
宇宙星辰05,前HR本人,1,1,0
宅小拖,方脑壳邓铂鋆,1,1,0
宅宋喵,寂多蔓生,1,1,0
守得一瓢,生草字幕组,1,0,1
守序巫妖钟二狗,泰国阿航,1,0,1
守候幸福4730,阿司匹林42195米,1,0,1
守候幸福4730,谦卑侯爷,1,0,1
守候幸福4730,罗大伦,1,1,0
守序巫妖钟二狗,生草字幕组,1,0,1
守我旧时约东,石浩强教你合理用药,1,1,0
守护夏都,了不起的中国制造,1,0,1
宇宙的宠儿_鸿运,中医田应旭,1,0,1
学倪海厦,生草字幕组,1,0,1
学倪海厦,得意学堂岱珈,1,0,1
学倪海厦,大连汉唐中医张斌字彧彰,1,0,1
学佛人与股票,答案事务所,1,0,1
学佛人与股票,环球时报,1,1,0
学不会游泳的乌龟,答案事务所,1,0,1
学不会游泳的乌龟,星话大白,1,1,0
孤鸿泽v2,孤鸿泽v2,1,1,0
学倪海厦,飞龙中医,1,0,1
学好不难,财师爷,1,1,0
学好不难,神嘛事儿,1,1,0
孤独烙饼,秦书宝不夜汪,1,1,0
孤独烙饼,林步里,1,1,0
孤星赏月1,李杰灵,1,1,0
宁思博囡,脊梁in上海SH,1,1,0
学道街万能小钥匙,骆智慧,1,1,0
宁少夜未央,Avec_比利时de磊,1,0,1
宁夏张聪,第一球迷胖哥,1,1,0
好好生活--ye,懒癌晚期治愈中,1,0,1
好学近知6888,马上谈,1,1,0
好学近知6888,赵皓阳-Moonfans,1,0,1
好学近知6888,生草字幕组,1,0,1
好学近知6888,止谣君,1,0,1
好学近知6888,中华-巾帼鹰派,1,1,0
好哒主公,生草字幕组,1,0,1
好哒主公,星话大白,1,1,0
好哒主公,方脑壳邓铂鋆,1,1,0
好奇薰衣草_108,针灸匠张宝旬,1,1,0
好奇本奇,医伴旅,1,1,0
好奇本奇,张作风流行病学教授UCLA,1,0,1
好的都可以没关系你说得对,都市快报,1,1,0
好的船长大人,笛卡吾,1,1,0
好文塾,中事,1,0,1
好文塾,WS偏执狂,1,0,1
奶爸有点甜,新浪体育,1,1,0
奶茶去冰加芋圆,生草字幕组,1,0,1
奶茶去冰加芋圆,李大米Lidami,1,1,0
女祭司卡斯,种草达人猪哥,1,0,1
女王的拖把,新西兰冷百科孙小社,1,1,0
女王的拖把,傅蔚冈,1,1,0
好像笑,观察者网,1,1,0
好像笑,生物狗Y博,1,0,1
好像笑,三思逍遥,1,0,1
好吧就这样像梦一场,好吧就这样像梦一场,1,1,0
好吃羊肉串,人民日报健康客户端,1,1,0
好吃好喝什么都好,吉林大冷面,1,0,1
好吃猫Category,我是小妖怪的人,1,0,1
好吃猫Category,Jokielicious,1,0,1
奶霸知道,星话大白,1,1,0
奶霸知道,奶霸知道,1,1,0
奶霜莓莓绵绵冰,人民日报,1,1,0
她叫我二毛,野生11,1,1,0
她只爱吃肉,她只爱吃肉,1,1,0
妥爸-关心孩子的事,内含子,1,1,0
妞的橘子数量,横卧的灰狸,1,1,0
妞的橘子数量,中医田应旭,1,1,0
妞妞童牛,生草字幕组,1,0,1
妞的橘子数量,唐律疏议V,1,0,1
妙手仁医,妙手仁医,1,1,0
姜岚昕,人民日报,1,0,1
姜子曦up,Jokielicious,1,0,1
姜葱焗鸡,专业戳轮胎熊律师,1,1,0
姐癌晚期患者_digitize,林步里,1,1,0
姐癌晚期患者_digitize,三个老爸实验室,1,1,0
姑射杨公子,哈布斯堡长脸,1,1,0
姐的平凡你们学不来59030,新浪娱乐,1,1,0
如意庄园66,新思财经,1,1,0
如意娘的石榴裙,星话大白,1,1,0
如月舞2018,林步里,1,1,0
如月舞2018,李苦舟,1,1,0
如月舞2018,拍帮主,1,1,0
如月舞2018,台湾傻事,1,1,0
如月舞2018,全世界漂,1,1,0
如月舞2018,中国疾控中心,1,1,0
如是天魔显化,ATAO颜值上分中,1,1,0
如月舞2018,三个老爸实验室,1,1,0
好运连连小太阳,人民日报,1,1,0
如何掉眼泪让哭找不到根据,ZalaThe3rdMiniAlbum,1,1,0
如月舞2018,防疫拉满的厂长,1,1,0
如逢花开小石头,三个老爸实验室,1,1,0
妍颜2010,罗大伦,1,1,0
妈咪的琦琦殿下,拍帮主,1,1,0
妈咪的琦琦殿下,WattHour,1,1,0
如皋老猫,领事闲谈,1,1,0
如皋老猫,观察者网,1,1,0
如梦天涯1,仁寿中医,1,1,0
如此vk,中医杨文欢,1,1,0
如歌褪变1986,三个老爸实验室,1,1,0
四镰,生草字幕组,1,0,1
四镰,医伴旅,1,1,0
四眼唐兄,这个视频有点意思,1,0,1
园风,新浪热点,1,1,0
园风,中医范怨武,1,1,0
园中一大葵,上游新闻,1,1,0
围观是种姿势2代,澎湃新闻,1,1,0
团圆美满今朝最,生草字幕组,1,0,1
因次居,南海客尘,1,1,0
囧泥匠,娱头,1,0,1
嚣张奶奶,拍帮主,1,0,1
嚣张奶奶,三个老爸实验室,1,1,0
四季该很好y,拙手偶得,1,1,0
嚣张奶奶,生草字幕组,1,0,1
四嚸,营养医师王兴国,1,1,0
四嚸,星话大白,1,1,0
四喜丸子浇点汤头超好吃,全世界漂,1,1,0
四川狼小京,专业戳轮胎熊律师,1,1,0
四季逗儿逗儿,生草字幕组,1,0,1
四六级作文模板,生草字幕组,1,0,1
四不愣登,极客红石,1,1,0
四叶-摩根MKIII,止谣君,1,0,1
四十有志于学,伯阳先生-段本司,1,1,0
土豆雨巷,闲在居士,1,1,0
圣淘沙围脖,圣淘沙围脖,1,1,0
土货-1967km,医伴旅,1,1,0
圣剑短毛猫,拍帮主,1,1,0
圣剑短毛猫,哈布斯堡长脸,1,1,0
土货-1967km,生草字幕组,1,0,1
土楼先生,李鸿政,1,1,0
土豆泥和洋葱圈,北京网络举报,1,1,0
土星冲浪手诶,土星冲浪手诶,1,1,0
土豆土豆爱老虎油,澎湃新闻,1,1,0
土豆土豆爱老虎油,星话大白,1,1,0
土豆土豆爱老虎油,林步里,1,1,0
在宇宙中睡眠,国是直通车,1,1,0
在地球游戏人生,拍帮主,1,1,0
在已无居,马宝琳谈房颤,1,0,1
在小熊座种香菜的芒果,林步里,1,1,0
在下健康君,在下健康君,1,1,0
在matrix里摸鱼,tombkeeper,1,1,0
圣蛇杖,新浪厦门,1,1,0
圣蛇杖,圣蛇杖,1,1,0
在兰香园织毛衣的兔子,中医纪元,1,1,0
圆周率等于31415926,三湘都市报,1,1,0
圆又圆额汤圆二代,不喝奶茶的小古古酱,1,1,0
圆又圆额汤圆二代,上了發條減肥的吃貨,1,1,0
图雅朵奇卡,子陵在听歌,1,1,0
圆圆圆香芹芹,干细胞精研社,1,1,0
国风唱诵,中医纪元,1,1,0
国子钦天,林哥观察,1,1,0
国是三论,安迪斯晨风,1,1,0
國醫東方,新浪娱乐,1,1,0
國老1947新七窗口,新浪新闻,1,1,0
國老1947新七窗口,地瓜熊老六,1,0,1
圈衡水,新浪新闻,1,1,0
圆舞喧嚣,星话大白,1,1,0
土兵七,全世界漂,1,1,0
圆悟2011,方脑壳邓铂鋆,1,1,0
圆悟2011,中医王彤,1,1,0
圆宝你爸叫你出来吃饭,椟菽荫,1,0,1
圆宝你爸叫你出来吃饭,圆宝你爸叫你出来吃饭,1,1,0
圆环之手,阿司匹林42195米,1,0,1
圆滚滚的星星1213,梨视频,1,1,0
圆环之手,赤jio熊喵,1,1,0
圆环之手,熊猫白露,1,1,0
圆环之手,拍帮主,1,1,0
圆环之手,别梦依稀笑逝川,1,1,0
圆环之手,it-is-truth,1,1,0
圆环之手,近卫步兵师,1,1,0
喜欢娱乐喜欢美食,小满,1,1,0
喜欢娱乐喜欢美食,哼哼唧唧养生,1,1,0
喜欢娱乐喜欢美食,利维坦一号机,1,1,0
喜欢娱乐喜欢美食,任世光助人,1,1,0
喜仙在人间,止谣君,1,0,1
喝茶不吃酒,方脑壳邓铂鋆,1,1,0
喝热水的冷饮信徒,寰亚SYHP,1,1,0
喜气洋洋太t,智慧科技迷,1,1,0
啦啦啦咦咦,人民日报,1,1,0
啦啦啦啦我就是我,一天一篇经济学人翻译,1,0,1
啵啵米小站85号,啵啵米小站85号,1,1,0
啊肥戼,啊肥戼,1,1,0
啤啤小子2000,镜子杂谈,1,1,0
善明枢一纯质熙和,中医医门似海,1,1,0
喂喂喂喂喂衣,喂喂喂喂喂衣,1,1,0
喆鱼喆鱼,飞龙中医,1,1,0
善溪子,中国青年报,1,1,0
喀斯特地带,喀斯特地带,1,1,0
嘉善老顾,新浪新闻,1,1,0
嘉善老顾,嘉善老顾,1,0,1
嘉和小宝,针灸匠张宝旬,1,1,0
嘉兴微博新鲜事,嘉兴咖啡爸爸,1,1,0
嘎哒碎碎念,新浪热点,1,1,0
嘎包是个开心的小可爱,冰临神下的微博,1,1,0
嘚儿嘚儿飘,失眠狸,1,1,0
喵喵呜呜江,阿司匹林42195米,1,0,1
喵喵呜呜江,子陵在听歌,1,1,0
喵儿姑娘,林步里,1,1,0
喵了个咪凛,生草字幕组,1,0,1
喵了个咪凛,止谣君,1,0,1
喵了个咪凛,方脑壳邓铂鋆,1,1,0
喵了个咪凛,钉子1666,1,0,1
喵哥有只唐大炮他从来也不骑,林步里,1,1,0
喷喷嚏嚏嚏喷阿嚏,ATAO颜值上分中,1,1,0
喵妙猫,菜刀曦曦,1,1,0
喵爷-吴淼,赵盛烨,1,1,0
喵幺neko,安迪斯晨风,1,1,0
喵星人小王子,Jokielicious,1,0,1
外号小p,类人幻觉体验师,1,1,0
外号小p,拍帮主,1,1,0
夕阳月色美,第一财经日报,1,1,0
夕阳月色美,江卓尔_大号,1,0,1
夕阳月色美,中医吴昌树,1,0,1
夕阳月色美,经方中医黄波,1,1,0
外星人看地球村民那些事201602,我是小妖怪的人,1,0,1
夏青青的猫,方脑壳邓铂鋆,1,1,0
夏青青的猫,拍帮主,1,1,0
夏青青的猫,伯阳先生-段本司,1,1,0
夏青青的猫,Apocalypse-锐,1,1,0
夏青青的猫,星话大白,1,1,0
夕云初起,寒江独钓僧,1,1,0
夏香若草,我是小妖怪的人,1,0,1
夏青青的猫,陕西汉书下酒,1,1,0
多肉芒芒un,法援茹媛媛,1,0,1
多米群木,晓磊的基金生活,1,1,0
多米群木,修行的围脖,1,1,0
多赚钱啊,生草字幕组,1,0,1
多喝水哇b_d,生草字幕组,1,0,1
多宝suzy,答案事务所,1,0,1
夏日4735,领事闲谈,1,1,0
夏天改名X海豚,止谣君,1,0,1
夏天改名X海豚,三个老爸实验室,1,0,1
夏天吃藕尖冬天吃芥兰,杏林寻道,1,1,0
夏天了Y_,原鹿--,1,1,0
夏天乐以李22,现代诗人牛彪,1,1,0
夏天了Y_,每日医学资讯,1,1,0
夏老胖2009,米虫王,1,1,0
夏末秋凉2023,没有外援到终究之战,1,1,0
夏末秋凉2023,江卓尔_大号,1,0,1
夏末秋凉2023,林步里,1,1,0
夏木龙,罗大伦,1,1,0
夏木龙,夏木龙,1,1,0
夏木鱼-,知你青年陈锦,1,1,0
夏清歌,观察者网,1,0,1
夜俱,菜刀曦曦,1,1,0
大口十子,智慧科技迷,1,1,0
大全先生,三湘都市报,1,1,0
大健康公社,黄安,1,1,0
大健康公社,卢晓周,1,1,0
大健康公社,人民日报,1,1,0
大发官人,Mr俞和廣,1,1,0
大大安联的小小任,大大安联的小小任,1,1,0
夜满月Crystal,宝狮龙观天下,1,1,0
夜满月Crystal,以色列驻成都总领事馆,1,1,0
夜满月Crystal,三个老爸实验室,1,1,0
夜翎歌Avis,阿司匹林42195米,1,0,1
夜叙聊斋,韬闻,1,1,0
夜幕瀑雨,青春剧焦圈,1,1,0
大Z的笔,三个老爸实验室,1,0,1
大WZ,九吃,1,1,0
大A受害者,大A受害者,1,1,0
大丈夫問題no,生草字幕组,1,0,1
夜雨寄北Sisley,钉子1666,1,0,1
夜雨寄北Sisley,生草字幕组,1,0,1
坚强的我绝不逃避,韬闻,1,1,0
坐井观天--飞翔,生草字幕组,1,0,1
坐井观天--飞翔,医学科普阿源老师,1,0,1
坐井观天--飞翔,罗百竹,1,0,1
坚守茅药谱新章,快科技官方,1,1,0
坦斯泼爱父国国美,止谣君,1,0,1
坦斯泼爱父国国美,三个老爸实验室,1,1,0
坦斯泼爱父国国美,Creamy蕉,1,0,1
坠落的天使015,茶渣小柯,1,1,0
坠落的天使015,zhenyuncai,1,0,1
垃圾工老刀,香港中通社,1,0,1
垂言欲滴,逃跑隧道,1,1,0
垂耳花,星话大白,1,1,0
垂耳花,it-is-truth,1,1,0
垂眼边总攻,刘新征,1,1,0
垂耳花,答案事务所,1,0,1
在路上_Hope岁月静好,雪冰杰,1,1,0
在路上_Hope岁月静好,拍帮主,1,1,0
在路上_Hope岁月静好,全世界漂,1,1,0
在茉莉开放的草坪上打滚,陕西汉书下酒,1,1,0
在知识的海洋里呛水,飞扬南石,1,1,0
在知识的海洋里呛水,止谣君,1,0,1
地瓜酱,生草字幕组,1,0,1
在黄桃是真香,随缘度世林一生,1,1,0
地下天鹅绒,地下天鹅绒,1,1,0
地狱天使的女儿微博,o尛茗銅學o,1,1,0
士志于道了,方脑壳邓铂鋆,1,1,0
声声于生生,声声于生生,1,1,0
墨陌笙人,方脑壳邓铂鋆,1,1,0
墨迹墨叽墨墨迹-,墨迹墨叽墨墨迹-,1,1,0
夏冰月,生草字幕组,1,0,1
声波无法企及之所长眠,针灸匠张宝旬,1,1,0
夏_峥,生草字幕组,1,0,1
夏-kino,关雅荻,1,1,0
壶途禅心,观察者网,1,0,1
备用玻璃体4号,生草字幕组,1,0,1
壹零壹捌露西,壹零壹捌露西,1,1,0
壹隻,壹隻,1,1,0
塑料树ovo,现代诗人牛彪,1,1,0
塑料树ovo,方脑壳邓铂鋆,1,1,0
堕甄不顾再听响,别梦依稀笑逝川,1,1,0
塔塔黑化版_别来惹,类人幻觉体验师,1,1,0
塔塔莉是獭獭,新浪新闻,1,1,0
基源医学在线,观察者网,1,0,1
堂堂的奇行鹄大王_1,幽靈船盛亞,1,1,0
堂堂的奇行鹄大王_1,Jokielicious,1,1,0
堂前雁过,三联生活周刊,1,1,0
