user_name,mid,publish_time,emotion_class,risk_class,emotion_confidence,user_type_raw,node_type_3class,in_study_window
侠客岛,MiF143zLA,2022-12-08 18:48:05,M,norisk,0.95,mainstream,mainstream,True
三联生活周刊,MiF1QbcLI,2022-12-08 18:50:00,M,norisk,0.95,mainstream,mainstream,True
陇南礼县发布,MiF3edOk7,2022-12-08 18:53:25,M,norisk,0.95,mainstream,mainstream,True
平安商丘,MiF6Ta7kx,2022-12-08 19:02:26,M,norisk,0.95,mainstream,mainstream,True
陇南成县发布,MiF6wlw7t,2022-12-08 19:01:32,M,norisk,0.95,wemedia,wemedia,True
上海松江发布,MiF79o1qO,2022-12-08 19:03:05,M,norisk,0.95,wemedia,wemedia,True
人民政协网,MiF7pE7CI,2022-12-08 19:03:43,M,norisk,0.95,mainstream,mainstream,True
东方圣城网,MiF9IBV8A,2022-12-08 19:09:25,M,norisk,0.95,mainstream,mainstream,True
顶端新闻,MiF9PqTPm,2022-12-08 19:09:41,M,norisk,0.95,mainstream,mainstream,True
东方圣城网,MiFJw5IUG,2022-12-08 20:37:36,M,norisk,0.95,mainstream,mainstream,True
商丘网,MiFNBhDf1,2022-12-08 20:47:40,M,norisk,0.95,mainstream,mainstream,True
黑龙江日报,MiFRxl2Rx,2022-12-08 20:57:21,M,norisk,0.95,mainstream,mainstream,True
农民日报,MiFTXw0tV,2022-12-08 21:03:20,M,norisk,0.95,mainstream,mainstream,True
西安新闻网,MiFTzxGd3,2022-12-08 21:02:23,M,norisk,0.95,mainstream,mainstream,True
西安晚报,MiFUIa7vc,2022-12-08 21:05:11,M,norisk,0.95,mainstream,mainstream,True
华商报,MiFULp2xB,2022-12-08 21:05:19,M,norisk,0.95,mainstream,mainstream,True
各界导报社官微,MiFVL9uGd,2022-12-08 21:07:45,M,norisk,0.95,mainstream,mainstream,True
山西晚报,MiFX0CR6p,2022-12-08 21:10:51,M,norisk,0.95,mainstream,mainstream,True
齐鲁壹点,MiFYHfgPA,2022-12-08 21:15:00,M,norisk,0.95,mainstream,mainstream,True
长沙晚报,MiFbJzjOS,2022-12-08 19:14:23,M,norisk,0.95,mainstream,mainstream,True
美好滁州,MiFbd7ta6,2022-12-08 19:13:05,M,norisk,0.95,wemedia,wemedia,True
每日经济新闻,MiFcPCBN1,2022-12-08 19:17:05,M,norisk,0.95,mainstream,mainstream,True
商丘日报,MiFedzIUI,2022-12-08 19:20:30,M,norisk,0.95,mainstream,mainstream,True
陇南礼县发布,MiFen2bPl,2022-12-08 19:20:52,M,norisk,0.95,mainstream,mainstream,True
人民政协报,MiFeosqDg,2022-12-08 19:20:56,M,norisk,0.95,mainstream,mainstream,True
大众新闻-半岛都市报,MiFhxw80A,2022-12-08 19:28:41,M,norisk,0.95,mainstream,mainstream,True
安徽日报,MiFkV3Ibh,2022-12-08 19:37:00,M,norisk,0.95,mainstream,mainstream,True
各界导报社官微,MiFnUyhhW,2022-12-08 19:44:23,M,norisk,0.95,mainstream,mainstream,True
新华日报,MiFnYpTkP,2022-12-08 19:44:32,M,norisk,0.95,mainstream,mainstream,True
株洲发布,MiFqB1NbW,2022-12-08 19:50:59,M,norisk,0.95,wemedia,wemedia,True
荆楚网,MiFqQmrHE,2022-12-08 19:51:36,M,norisk,0.95,mainstream,mainstream,True
东南早报,MiFuR7sHk,2022-12-08 20:01:29,M,norisk,0.95,mainstream,mainstream,True
新闻种草官,MiFyd95wA,2022-12-08 20:09:45,M,norisk,0.95,mainstream,mainstream,True
三亚日报,MiFykAvVL,2022-12-08 20:10:03,M,norisk,0.95,mainstream,mainstream,True
榆林日报,MiG3NCZh5,2022-12-08 21:27:35,M,norisk,0.95,mainstream,mainstream,True
榆林TV,MiG3sqZv0,2022-12-08 21:26:44,M,norisk,0.95,other,ordinary,True
贵阳新闻网,MiG5q7fGv,2022-12-08 21:31:34,M,norisk,0.95,mainstream,mainstream,True
贵阳日报官方微博,MiG5q8m0q,2022-12-08 21:31:33,M,norisk,0.95,mainstream,mainstream,True
人民政协网,MiG9AaFOy,2022-12-08 21:41:49,M,norisk,0.85,mainstream,mainstream,True
西安新闻网,MiG9ThtID,2022-12-08 21:42:35,M,norisk,0.95,mainstream,mainstream,True
津云,MiGG8jTUr,2022-12-08 23:02:01,M,norisk,0.95,mainstream,mainstream,True
天津日报,MiGGcs2Pn,2022-12-08 23:02:11,M,norisk,0.95,mainstream,mainstream,True
津云新闻,MiGGe0dYn,2022-12-08 23:02:14,M,norisk,0.95,mainstream,mainstream,True
湖北省政府门户网站,MiGMhvZPz,2022-12-08 23:17:10,M,norisk,0.95,mainstream,mainstream,True
海南新闻广播,MiGuzt7W3,2022-12-08 22:33:32,M,norisk,0.95,mainstream,mainstream,True
天府发布,MiGxPiske,2022-12-08 22:41:33,M,norisk,0.95,wemedia,wemedia,True
人民政协报,MiGzede1J,2022-12-08 22:45:00,M,norisk,0.85,mainstream,mainstream,True
津云,MiK4ohOIA,2022-12-09 07:40:01,M,norisk,0.95,mainstream,mainstream,True
津云,MiKAV0N9A,2022-12-09 09:00:09,M,norisk,0.95,mainstream,mainstream,True
顶端新闻,MiKCf6eop,2022-12-09 09:03:25,M,norisk,0.95,mainstream,mainstream,True
每日经济新闻,MiKCqplrt,2022-12-09 09:03:52,M,norisk,0.95,mainstream,mainstream,True
大河网,MiKDH0tN9,2022-12-09 09:06:59,M,norisk,0.95,mainstream,mainstream,True
大众新闻-半岛都市报,MiKDMf5Lz,2022-12-09 09:07:12,M,norisk,0.95,mainstream,mainstream,True
澎湃新闻,MiKEJ3lw2,2022-12-09 09:09:32,M,norisk,0.95,mainstream,mainstream,True
新民晚报新民网,MiKEU1xF5,2022-12-09 09:09:57,M,norisk,0.95,mainstream,mainstream,True
凤凰网视频,MiKH5nIax,2022-12-09 09:15:20,M,norisk,0.95,other,ordinary,True
西海都市报官方微博,MiKML0W96,2022-12-09 09:29:19,M,norisk,0.95,other,ordinary,True
时视频,MiKMbzljn,2022-12-09 09:27:55,M,norisk,0.95,other,ordinary,True
湖北省政府门户网站,MiKMesePf,2022-12-09 09:28:01,M,norisk,0.95,mainstream,mainstream,True
华商报,MiKNArT9R,2022-12-09 09:31:22,M,norisk,0.95,mainstream,mainstream,True
安康检察,MiKNWiOb2,2022-12-09 09:32:14,M,norisk,0.95,wemedia,wemedia,True
江南晚报,MiKNs7aLu,2022-12-09 09:31:02,M,norisk,0.95,mainstream,mainstream,True
西安新闻网,MiKOqFsud,2022-12-09 09:33:27,M,norisk,0.95,mainstream,mainstream,True
环视频,MiKPRmGH6,2022-12-09 09:36:58,M,norisk,0.95,other,ordinary,True
福建东南网,MiKPSvjLD,2022-12-09 09:37:01,M,norisk,0.95,other,ordinary,True
武汉发布,MiKQQhe0H,2022-12-09 09:39:23,M,norisk,0.95,mainstream,mainstream,True
屏山发布,MiKQTewt9,2022-12-09 09:39:30,M,norisk,0.95,wemedia,wemedia,True
商丘日报,MiKR1sDM5,2022-12-09 09:39:50,M,norisk,0.95,mainstream,mainstream,True
陇南礼县发布,MiKRZsQjc,2022-12-09 09:42:13,M,norisk,0.95,mainstream,mainstream,True
青海日报官方微博,MiKS8gqz0,2022-12-09 09:42:34,M,norisk,0.95,mainstream,mainstream,True
南昌日报,MiKSvBWPF,2022-12-09 09:43:29,M,norisk,0.95,mainstream,mainstream,True
广东广播电视台城市之声,MiKTUyTFs,2022-12-09 09:46:57,M,norisk,0.95,mainstream,mainstream,True
山西日报,MiKVSitZ3,2022-12-09 09:51:47,M,norisk,0.95,mainstream,mainstream,True
新民晚报新民网,MiKVVvbp2,2022-12-09 09:51:55,M,norisk,0.95,mainstream,mainstream,True
新华日报,MiKW1nBxM,2022-12-09 09:52:08,M,norisk,0.95,mainstream,mainstream,True
侠客岛,MiKWDvLz9,2022-12-09 09:53:40,M,norisk,0.95,mainstream,mainstream,True
海南新闻广播,MiKWafzbX,2022-12-09 09:52:30,M,norisk,0.95,mainstream,mainstream,True
人民政协网,MiKXEvtPu,2022-12-09 09:56:10,M,norisk,0.95,mainstream,mainstream,True
兰州新区发布,MiKYiq75J,2022-12-09 09:57:45,M,norisk,0.95,wemedia,wemedia,True
内蒙古日报,MiKZz09UX,2022-12-09 10:00:52,M,norisk,0.95,mainstream,mainstream,True
财联社APP,MiKktg5ez,2022-12-09 08:19:38,M,norisk,0.95,other,ordinary,True
江苏新闻,MiKyBqfXR,2022-12-09 08:54:27,M,norisk,0.95,mainstream,mainstream,True
红星新闻,MiKyDaxdr,2022-12-09 08:54:31,M,norisk,0.95,mainstream,mainstream,True
凤凰网健康,MiKytFSvg,2022-12-09 08:54:09,M,norisk,0.95,other,ordinary,True
生命时报,MiKzguD2F,2022-12-09 08:56:05,M,norisk,0.95,mainstream,mainstream,True
爱看头条,MiKzr93Xs,2022-12-09 08:56:30,M,norisk,0.95,other,ordinary,True
扬子晚报,MiL02d3Rs,2022-12-09 10:02:02,M,norisk,0.95,mainstream,mainstream,True
屏山发布,MiL0CeW3v,2022-12-09 10:03:28,M,norisk,0.95,wemedia,wemedia,True
山西晚报,MiL0l7MWp,2022-12-09 10:02:47,M,norisk,0.95,mainstream,mainstream,True
永州发布,MiL0zn7is,2022-12-09 10:03:20,M,norisk,0.95,mainstream,mainstream,True
黔东南新闻网官方微博,MiL1mkH8j,2022-12-09 10:05:18,M,norisk,0.95,mainstream,mainstream,True
商丘网,MiL1xAzpB,2022-12-09 10:05:45,M,norisk,0.95,mainstream,mainstream,True
荔直播,MiL2KBCLy,2022-12-09 10:08:44,M,norisk,0.95,other,ordinary,True
宁夏新闻网,MiL2S2dC5,2022-12-09 10:09:01,M,norisk,0.95,mainstream,mainstream,True
湖北之声,MiL61kbHR,2022-12-09 10:16:47,M,norisk,0.95,mainstream,mainstream,True
云南发布,MiL6roN7D,2022-12-09 10:17:49,M,norisk,0.95,mainstream,mainstream,True
法治日报,MiL78dqej,2022-12-09 10:19:31,M,norisk,0.95,mainstream,mainstream,True
安徽日报,MiL7bq95D,2022-12-09 10:19:39,M,norisk,0.95,mainstream,mainstream,True
南阳晚报,MiL8P9ESq,2022-12-09 10:23:41,M,norisk,0.85,mainstream,mainstream,True
江西发布,MiLBl5q7W,2022-12-09 11:33:56,M,norisk,0.95,mainstream,mainstream,True
微博江苏,MiLCZBjUD,2022-12-09 11:38:01,M,norisk,0.95,mainstream,mainstream,True
北青即时,MiLCy5oUA,2022-12-09 11:36:55,M,norisk,0.95,other,ordinary,True
农民日报,MiLDEmZP7,2022-12-09 11:39:38,M,norisk,0.95,mainstream,mainstream,True
风闻社区,MiLHSbsqh,2022-12-09 11:50:02,M,norisk,0.95,mainstream,mainstream,True
临渭检察,MiLIj4S50,2022-12-09 11:51:06,M,norisk,0.95,wemedia,wemedia,True
陕西阳光网,MiLJobDLe,2022-12-09 11:53:46,M,norisk,0.95,other,ordinary,True
大河网,MiLL4sWvE,2022-12-09 11:57:55,M,norisk,0.95,mainstream,mainstream,True
华商报,MiLNXc6bz,2022-12-09 12:05:01,M,norisk,0.95,mainstream,mainstream,True
新民周刊,MiLOC3gPB,2022-12-09 12:06:38,M,norisk,0.95,mainstream,mainstream,True
大众日报,MiLOSeZmc,2022-12-09 12:07:17,M,norisk,0.95,mainstream,mainstream,True
广西日报,MiLU3pMrc,2022-12-09 12:20:03,M,norisk,0.95,mainstream,mainstream,True
贵阳新闻网,MiLaKwedj,2022-12-09 10:28:26,M,norisk,0.95,mainstream,mainstream,True
贵阳日报官方微博,MiLaLnfY7,2022-12-09 10:28:28,M,norisk,0.95,mainstream,mainstream,True
阳泉日报--阳泉新闻网,MiLbOmFkT,2022-12-09 10:31:03,M,norisk,0.95,mainstream,mainstream,True
山西云媒体,MiLbphUXB,2022-12-09 10:30:03,M,norisk,0.95,mainstream,mainstream,True
江苏广播,MiLbpzuk6,2022-12-09 10:30:03,M,norisk,0.95,mainstream,mainstream,True
北青即时,MiLcj7Khy,2022-12-09 10:32:16,M,norisk,0.95,other,ordinary,True
周到上海,MiLdOcwpQ,2022-12-09 10:35:58,M,norisk,0.95,mainstream,mainstream,True
包头新闻网,MiLdRsvhQ,2022-12-09 10:36:06,M,norisk,0.95,mainstream,mainstream,True
山西晚报,MiLdrbO6N,2022-12-09 10:35:02,M,norisk,0.95,mainstream,mainstream,True
中国江苏网,MiLe0EfRA,2022-12-09 10:36:28,M,norisk,0.95,mainstream,mainstream,True
新法治报,MiLfheha5,2022-12-09 10:39:35,M,norisk,0.95,other,ordinary,True
陕西农村网,MiLgJCfsK,2022-12-09 10:43:11,M,norisk,0.95,mainstream,mainstream,True
陕西农村网,MiLgW4gyg,2022-12-09 10:43:40,M,norisk,0.95,mainstream,mainstream,True
陇东报,MiLgnc7eT,2022-12-09 10:42:17,M,norisk,0.95,mainstream,mainstream,True
陕西农村网,MiLgo5l7q,2022-12-09 10:42:19,M,norisk,0.95,mainstream,mainstream,True
陇南发布,MiLhLdAaA,2022-12-09 10:45:42,M,norisk,0.95,mainstream,mainstream,True
海南日报,MiLhzm8DJ,2022-12-09 10:45:14,M,norisk,0.95,mainstream,mainstream,True
云南网,MiLiGfn5r,2022-12-09 10:47:58,M,norisk,0.95,mainstream,mainstream,True
Gounun经典,MiLiiwuyX,2022-12-09 10:47:02,M,norisk,0.95,public,ordinary,True
冀看点,MiLitssFO,2022-12-09 10:47:27,M,norisk,0.95,other,ordinary,True
陕西发布,MiLj6dmAy,2022-12-09 10:49:00,M,norisk,0.95,mainstream,mainstream,True
东方网,MiLj6uYJb,2022-12-09 10:49:01,M,norisk,0.95,mainstream,mainstream,True
羊城晚报,MiLkHcMYA,2022-12-09 10:52:56,M,norisk,0.95,mainstream,mainstream,True
贵阳晚报官方微博,MiLkUcQO2,2022-12-09 10:53:27,M,norisk,0.95,mainstream,mainstream,True
天府发布,MiLkc90wb,2022-12-09 10:51:42,M,norisk,0.95,wemedia,wemedia,True
广东台触电新闻,MiLl1zVOO,2022-12-09 10:53:45,M,norisk,0.95,mainstream,mainstream,True
贵阳晚报官方微博,MiLlCeyqq,2022-12-09 10:55:12,M,norisk,0.95,mainstream,mainstream,True
武汉发布,MiLmPxeo7,2022-12-09 10:58:12,M,norisk,0.95,mainstream,mainstream,True
山西云媒体,MiLnAeCeJ,2022-12-09 11:00:03,M,norisk,0.95,mainstream,mainstream,True
达州发布,MiLnAwdhL,2022-12-09 11:00:03,M,norisk,0.95,wemedia,wemedia,True
德阳全媒体,MiLnCEHTt,2022-12-09 11:00:09,M,norisk,0.95,other,ordinary,True
福州新闻网fznews,MiLna099q,2022-12-09 10:59:00,M,norisk,0.95,mainstream,mainstream,True
周到上海,MiLnzkic1,2022-12-09 11:00:01,M,norisk,0.95,mainstream,mainstream,True
贵阳晚报官方微博,MiLoNCPiy,2022-12-09 11:03:03,M,norisk,0.95,mainstream,mainstream,True
福建日报,MiLqD2Lnc,2022-12-09 11:07:33,M,norisk,0.95,mainstream,mainstream,True
南阳日报,MiLqPbOSB,2022-12-09 11:08:01,M,norisk,0.95,mainstream,mainstream,True
平安安州,MiLqxrWaY,2022-12-09 11:07:20,M,norisk,0.95,wemedia,wemedia,True
大众新闻-半岛都市报,MiLs72d8T,2022-12-09 11:11:12,M,norisk,0.95,mainstream,mainstream,True
南阳晚报,MiLuiiSbT,2022-12-09 11:16:35,M,norisk,0.95,mainstream,mainstream,True
深圳特区报,MiLv5kRiB,2022-12-09 11:18:32,M,norisk,0.95,mainstream,mainstream,True
半两财经,MiLvAF8jx,2022-12-09 11:19:47,M,norisk,0.95,other,ordinary,True
西藏日报,MiLvRuFTc,2022-12-09 11:20:27,M,norisk,0.95,mainstream,mainstream,True
陕西农村网,MiLwRxSh1,2022-12-09 11:22:55,M,norisk,0.95,mainstream,mainstream,True
西安网,MiLx6jkr0,2022-12-09 11:23:30,M,norisk,0.95,mainstream,mainstream,True
汉中发布,MiLzkCOMs,2022-12-09 11:28:59,M,norisk,0.95,wemedia,wemedia,True
重庆发布,MiM6PkVwM,2022-12-09 12:51:30,M,norisk,0.95,mainstream,mainstream,True
上游新闻,MiM8QlCCo,2022-12-09 12:56:29,M,norisk,0.95,mainstream,mainstream,True
广州校园,MiMBZftWz,2022-12-09 14:08:16,M,norisk,0.95,mainstream,mainstream,True
湖北之声,MiMDCiY70,2022-12-09 14:12:18,M,norisk,0.95,mainstream,mainstream,True
临渭检察,MiMDlaI7g,2022-12-09 14:11:37,M,risk,0.95,wemedia,wemedia,True
武汉新闻,MiMFtzyJp,2022-12-09 14:16:52,M,risk,0.95,mainstream,mainstream,True
大众新闻-半岛都市报,MiMHcdRxZ,2022-12-09 14:21:06,M,norisk,0.95,mainstream,mainstream,True
咸阳检察,MiMK19MDU,2022-12-09 14:28:04,M,norisk,0.95,wemedia,wemedia,True
国是直通车,MiMKQAK7Z,2022-12-09 14:30:07,M,norisk,0.95,mainstream,mainstream,True
天府发布,MiMKliFpe,2022-12-09 14:28:52,M,norisk,0.95,wemedia,wemedia,True
临渭检察,MiMLOjkbT,2022-12-09 14:32:29,M,norisk,0.95,wemedia,wemedia,True
商丘网,MiMNuCPj1,2022-12-09 14:36:38,M,norisk,0.95,mainstream,mainstream,True
各界导报社官微,MiMQnCuVb,2022-12-09 14:43:45,M,norisk,0.95,mainstream,mainstream,True
无线鹤壁,MiMUUoWEo,2022-12-09 14:54:53,M,norisk,0.95,mainstream,mainstream,True
四川发布,MiMX0oPGJ,2022-12-09 15:00:04,M,norisk,0.95,mainstream,mainstream,True
西部网,MiMZ1EV0A,2022-12-09 15:05:03,M,norisk,0.95,mainstream,mainstream,True
上游新闻,MiMgg7M11,2022-12-09 13:14:45,M,norisk,0.95,mainstream,mainstream,True
河北长城网,MiMpHycvs,2022-12-09 13:38:00,M,norisk,0.95,mainstream,mainstream,True
MusicFM993,MiMqCf3Rv,2022-12-09 13:40:16,M,norisk,0.95,other,ordinary,True
江苏新闻,MiMyDvwgO,2022-12-09 14:00:00,M,norisk,0.95,mainstream,mainstream,True
中国长安网,MiMzs4zQy,2022-12-09 14:02:02,M,norisk,0.95,mainstream,mainstream,True
永州发布,MiN0HqiWf,2022-12-09 15:09:09,M,norisk,0.95,mainstream,mainstream,True
中新视频,MiN15oD6M,2022-12-09 15:10:07,M,norisk,0.95,other,ordinary,True
全南发布,MiN1RbmEX,2022-12-09 15:12:00,M,norisk,0.95,mainstream,mainstream,True
农视网,MiN1flUIZ,2022-12-09 15:10:31,M,norisk,0.85,mainstream,mainstream,True
鲁网潍坊,MiN2HtmiO,2022-12-09 15:14:06,M,norisk,0.95,other,ordinary,True
东营广播电视台,MiN3DtTle,2022-12-09 15:16:24,M,norisk,0.95,mainstream,mainstream,True
西部网,MiN3j4wV3,2022-12-09 15:15:35,M,norisk,0.95,mainstream,mainstream,True
福建森林消防,MiN5Esnoy,2022-12-09 15:21:22,M,norisk,0.95,wemedia,wemedia,True
福建森林消防,MiN5upBWT,2022-12-09 15:20:58,M,norisk,0.95,wemedia,wemedia,True
临渭检察,MiN8QnTCK,2022-12-09 15:29:14,M,norisk,0.95,wemedia,wemedia,True
汉中发布,MiNELjCGm,2022-12-09 16:47:52,M,norisk,0.95,wemedia,wemedia,True
邹城发布,MiNEl0JM5,2022-12-09 16:46:49,M,norisk,0.95,wemedia,wemedia,True
汉中发布,MiNF8kkDB,2022-12-09 16:48:47,M,norisk,0.95,wemedia,wemedia,True
邹城发布,MiNFIptZp,2022-12-09 16:50:13,M,norisk,0.95,wemedia,wemedia,True
太原新闻网官方微博,MiNFVpAbL,2022-12-09 16:50:44,M,norisk,0.95,mainstream,mainstream,True
太原新闻网官方微博,MiNIaxTYe,2022-12-09 16:56:15,M,norisk,0.95,mainstream,mainstream,True
北京日报,MiNJfqno8,2022-12-09 16:58:55,M,norisk,0.95,mainstream,mainstream,True
汉中发布,MiNQArD73,2022-12-09 17:17:00,M,norisk,0.95,wemedia,wemedia,True
江西交通广播,MiNQvFCuF,2022-12-09 17:16:49,M,norisk,0.95,mainstream,mainstream,True
临渭检察,MiNadylqj,2022-12-09 15:32:37,M,norisk,0.95,wemedia,wemedia,True
平安安州,MiNaqeCMF,2022-12-09 15:33:07,M,norisk,0.95,wemedia,wemedia,True
武汉交通广播,MiNbfEt7h,2022-12-09 15:35:09,M,norisk,0.95,mainstream,mainstream,True
西部网,MiNdo4G9U,2022-12-09 15:40:25,M,norisk,0.95,mainstream,mainstream,True
吉林日报,MiNeXguRD,2022-12-09 15:44:17,M,norisk,0.95,mainstream,mainstream,True
西部网,MiNebDEIg,2022-12-09 15:42:24,M,norisk,0.95,mainstream,mainstream,True
七环视频,MiNezBYXv,2022-12-09 15:43:21,M,norisk,0.95,other,ordinary,True
央视网,MiNgNk3Bf,2022-12-09 15:48:48,M,norisk,0.95,mainstream,mainstream,True
城市晚报官方微博,MiNh81gyx,2022-12-09 15:49:37,M,norisk,0.95,mainstream,mainstream,True
哈尔滨铁路,MiNhGdopS,2022-12-09 15:51:00,M,norisk,0.95,wemedia,wemedia,True
齐鲁晚报,MiNjj1tBA,2022-12-09 15:55:00,M,norisk,0.95,mainstream,mainstream,True
哈尔滨铁路,MiNjsuNs3,2022-12-09 15:55:23,M,norisk,0.95,wemedia,wemedia,True
西部网,MiNk7daFu,2022-12-09 15:57:00,M,norisk,0.95,mainstream,mainstream,True
南京零距离,MiNkVvtc0,2022-12-09 15:59:00,M,norisk,0.95,mainstream,mainstream,True
南阳晚报,MiNlEm0IF,2022-12-09 16:00:47,M,norisk,0.95,mainstream,mainstream,True
中国江苏网,MiNlqft4p,2022-12-09 16:00:13,M,norisk,0.95,mainstream,mainstream,True
辽宁交通广播,MiNlz7scT,2022-12-09 16:00:34,M,norisk,0.95,mainstream,mainstream,True
商丘日报,MiNmesidN,2022-12-09 16:02:13,M,norisk,0.95,mainstream,mainstream,True
北京昌平,MiNoirnTQ,2022-12-09 16:07:18,M,norisk,0.95,mainstream,mainstream,True
山西共青团,MiNp33hJS,2022-12-09 16:09:09,M,norisk,0.95,mainstream,mainstream,True
永州发布,MiNqgc3Lm,2022-12-09 16:12:08,M,norisk,0.95,mainstream,mainstream,True
西部网,MiNrqeJ6H,2022-12-09 16:15:00,M,norisk,0.95,mainstream,mainstream,True
北京时间,MiNuWgTYb,2022-12-09 16:23:40,M,norisk,0.95,mainstream,mainstream,True
中国网,MiNwHkaXA,2022-12-09 16:28:00,M,norisk,0.95,mainstream,mainstream,True
陕西网络广播电视台,MiO2w3H1Q,2022-12-09 17:46:23,M,norisk,0.95,mainstream,mainstream,True
澎湃新闻,MiO6Iomct,2022-12-09 17:56:44,M,norisk,0.95,mainstream,mainstream,True
邯郸新闻网,MiO9Fk5nq,2022-12-09 18:04:00,M,norisk,0.95,mainstream,mainstream,True
湖北新闻,MiOAtaZGg,2022-12-09 19:10:02,M,norisk,0.95,mainstream,mainstream,True
青流视频,MiOIeeDKz,2022-12-09 19:29:09,M,norisk,0.95,other,ordinary,True
北青网,MiOTgf7Kh,2022-12-09 19:56:20,M,norisk,0.95,mainstream,mainstream,True
扬子晚报,MiOUKqFPo,2022-12-09 20:00:00,M,norisk,0.95,mainstream,mainstream,True
澄城检察,MiOfZFnys,2022-12-09 18:19:35,M,norisk,0.95,mainstream,mainstream,True
阳泉日报--阳泉新闻网,MiOkf36gw,2022-12-09 18:30:02,M,norisk,0.95,mainstream,mainstream,True
上海虹口,MiOl2lCir,2022-12-09 18:32:01,M,norisk,0.95,mainstream,mainstream,True
澎湃问吧,MiOnvng4i,2022-12-09 18:38:06,M,norisk,0.95,other,ordinary,True
长沙晚报,MiOqjujqj,2022-12-09 18:45:00,M,norisk,0.95,mainstream,mainstream,True
包头新闻网,MiP0kcvwH,2022-12-09 20:13:44,M,norisk,0.95,mainstream,mainstream,True
平安安州,MiPAK1H6B,2022-12-09 21:43:27,M,norisk,0.95,wemedia,wemedia,True
陇南西和团委,MiPNx9S3U,2022-12-09 22:14:58,M,norisk,0.95,wemedia,wemedia,True
绵阳公安交警,MiPpQfgb1,2022-12-09 21:16:36,M,norisk,0.95,wemedia,wemedia,True
七环视频,MiPrev2Xs,2022-12-09 21:20:02,M,risk,0.85,other,ordinary,True
陕西农村网,MiPziuwMf,2022-12-09 21:39:54,M,norisk,0.95,mainstream,mainstream,True
陕西农村网,MiPzxh4Vz,2022-12-09 21:40:28,M,norisk,0.95,mainstream,mainstream,True
浦江发布,MiQGmalcE,2022-12-10 00:30:02,M,norisk,0.95,wemedia,wemedia,True
浦江发布,MiQm3mvdN,2022-12-09 23:40:01,M,norisk,0.95,wemedia,wemedia,True
浦江发布,MiQq7t2ew,2022-12-09 23:50:01,M,norisk,0.95,wemedia,wemedia,True
央视网科技,MiTRcDjyv,2022-12-10 08:35:00,M,norisk,0.95,mainstream,mainstream,True
新法治报,MiTXMmS0t,2022-12-10 08:51:12,M,norisk,0.95,other,ordinary,True
许昌日报,MiU1mgF1j,2022-12-10 09:00:00,M,norisk,0.95,mainstream,mainstream,True
看看新闻正能量,MiUKPffNX,2022-12-10 10:52:02,M,norisk,0.95,mainstream,mainstream,True
南阳日报,MiUk3vGZO,2022-12-10 09:46:05,M,risk,0.95,mainstream,mainstream,True
浦江发布,MiUpIxfi9,2022-12-10 10:00:02,M,risk,0.8,wemedia,wemedia,True
硚口发布,MiUquqAa0,2022-12-10 10:01:55,M,norisk,0.95,wemedia,wemedia,True
南阳晚报,MiUvFCu70,2022-12-10 10:14:41,M,norisk,0.95,mainstream,mainstream,True
内蒙古晨报,MiUwl36Pe,2022-12-10 10:16:20,M,norisk,0.95,mainstream,mainstream,True
南阳日报,MiUxQ5FII,2022-12-10 10:20:02,M,norisk,0.95,mainstream,mainstream,True
兰州新区发布,MiV5y3hRj,2022-12-10 11:43:05,M,norisk,0.95,wemedia,wemedia,True
昆明东川发布,MiV8Nkhk3,2022-12-10 11:51:04,M,norisk,0.95,wemedia,wemedia,True
陈然注册营养师,MiVHgBMD9,2022-12-10 13:16:01,H,risk,0.95,public,ordinary,True
周口晚报zkwb,MiVPfig7a,2022-12-10 13:35:40,M,norisk,0.95,mainstream,mainstream,True
亳州晚报,MiVbL72d5,2022-12-10 11:58:23,M,norisk,0.95,mainstream,mainstream,True
看看新闻KNEWS,MiVcj89j4,2022-12-10 11:59:44,M,norisk,0.95,mainstream,mainstream,True
江西发布,MiVgudzXC,2022-12-10 12:10:02,M,norisk,0.95,mainstream,mainstream,True
周到上海,MiVky3CB1,2022-12-10 12:20:01,M,norisk,0.95,mainstream,mainstream,True
每日经济新闻,MiVq7az49,2022-12-10 12:33:45,M,norisk,0.95,mainstream,mainstream,True
商丘网,MiWPzq4u2,2022-12-10 16:09:13,M,norisk,0.95,mainstream,mainstream,True
中科大胡不归,MiWbFfKt7,2022-12-10 14:30:54,M,norisk,0.85,public,ordinary,True
人民网河南频道,MiWe9cSDj,2022-12-10 14:37:01,M,norisk,0.95,other,ordinary,True
上海虹口,MiWiCkRjQ,2022-12-10 14:48:02,M,norisk,0.95,mainstream,mainstream,True
观察者网,MiWjA2nvb,2022-12-10 14:50:24,M,norisk,0.95,mainstream,mainstream,True
央视网快看,MiWnAzXxm,2022-12-10 15:00:16,M,norisk,0.95,mainstream,mainstream,True
大河网,MiWoa3KLW,2022-12-10 15:01:41,M,norisk,0.95,mainstream,mainstream,True
顶端新闻,MiWy2fUc7,2022-12-10 15:26:01,M,norisk,0.95,mainstream,mainstream,True
北京交通广播,MiX1TfSk1,2022-12-10 16:39:34,M,norisk,0.95,mainstream,mainstream,True
北京交通广播,MiX5MFPmf,2022-12-10 16:49:10,M,norisk,0.95,mainstream,mainstream,True
西安晚报,MiX8cuKg8,2022-12-10 16:55:07,M,norisk,0.95,mainstream,mainstream,True
