user_name,mid,publish_time,emotion_class,risk_class,emotion_confidence,user_type_raw,node_type_3class,in_study_window
云南红河发布,IxYHQ01MJ,2020-03-10 17:33:01,M,norisk,,government,mainstream,True
国际商报,IxZmLo7i3,2020-03-10 19:13:50,M,norisk,,mainstream,mainstream,True
西部法制报,Ixa8c8GkB,2020-03-05 08:47:52,M,risk,,mainstream,mainstream,True
南昌日报,IxaDFh9y9,2020-03-05 10:05:24,M,norisk,,mainstream,mainstream,True
NOWnews今日新闻,IxaHL7jg8,2020-03-05 10:15:29,M,risk,,public,ordinary,True
孝感日报,IxaXeATz6,2020-03-05 10:53:36,M,norisk,,mainstream,mainstream,True
FM93浙江交通之声,Ixab70aRB,2020-03-05 08:55:03,M,risk,,other,ordinary,True
江西交通广播,IxajLCpDe,2020-03-05 09:16:22,M,norisk,,mainstream,mainstream,True
陇南礼县发布,Ixat18Mza,2020-03-05 09:39:10,M,risk,,mainstream,mainstream,True
合肥晚报,IxauC9XJ9,2020-03-05 09:43:06,M,norisk,,mainstream,mainstream,True
山西共青团,IxbaJ8fkb,2020-03-05 11:26:51,M,norisk,,mainstream,mainstream,True
长安号官微,IxcGGq0oL,2020-03-05 15:18:20,M,risk,,other,ordinary,True
厦门网,IxdDNaJXW,2020-03-05 17:43:57,M,norisk,,mainstream,mainstream,True
厦门网,IxdDbkuMu,2020-03-05 17:42:27,M,norisk,,mainstream,mainstream,True
国际旅游岛商报,IxdIJi63V,2020-03-05 17:56:07,M,norisk,,mainstream,mainstream,True
荆楚网,IxdJirlm0,2020-03-05 17:57:31,M,norisk,,mainstream,mainstream,True
中国搜索,IxdKQu5hV,2020-03-05 18:01:19,M,norisk,,mainstream,mainstream,True
科普中国,IxdNAEdco,2020-03-05 18:08:06,M,norisk,,mainstream,mainstream,True
成都商报,IxdPQsovC,2020-03-05 18:13:39,M,norisk,,mainstream,mainstream,True
陇南礼县发布,IxdRJ93s1,2020-03-05 18:18:17,M,norisk,,mainstream,mainstream,True
四川观察,IxdRf1wvM,2020-03-05 18:17:05,M,norisk,,mainstream,mainstream,True
荆楚网,IxdSrdCBk,2020-03-05 18:20:02,M,norisk,,mainstream,mainstream,True
武汉广播电视台,Ixe41vcEk,2020-03-05 18:48:35,M,norisk,,mainstream,mainstream,True
新晚报,Ixe8GwoIU,2020-03-05 19:00:04,M,norisk,,mainstream,mainstream,True
上游新闻,Ixe8H67Hl,2020-03-05 19:00:04,M,norisk,,mainstream,mainstream,True
解放日报,IxeD7vh4g,2020-03-05 20:15:03,M,norisk,,mainstream,mainstream,True
中捷司法,IxeDC0xi8,2020-03-05 20:16:14,M,norisk,,wemedia,wemedia,True
延安检察,IxeEE7m3j,2020-03-05 20:18:48,M,norisk,,wemedia,wemedia,True
吉林日报,IxeGhq1fz,2020-03-05 20:22:50,M,norisk,,mainstream,mainstream,True
羊城晚报,IxeLf5mBS,2020-03-05 20:35:03,M,norisk,,mainstream,mainstream,True
山西政法,IxeOWDsHI,2020-03-05 20:44:11,M,norisk,,mainstream,mainstream,True
浙江在线,IxeRkpYv6,2020-03-05 20:50:03,M,norisk,,mainstream,mainstream,True
山西共青团,IxeTm0Sx4,2020-03-05 20:55:02,M,norisk,,mainstream,mainstream,True
津云新闻,IxeVNeWiS,2020-03-05 21:01:03,M,norisk,,mainstream,mainstream,True
湖北省政府门户网站,IxeY1hmO1,2020-03-05 21:06:32,M,norisk,,mainstream,mainstream,True
武汉交通广播,IxeYL3iN4,2020-03-05 21:08:21,M,norisk,,mainstream,mainstream,True
湖北发布,IxeYt1B8Y,2020-03-05 21:07:37,M,norisk,,mainstream,mainstream,True
闪电新闻,IxeZ1llJG,2020-03-05 21:09:00,M,norisk,,mainstream,mainstream,True
齐鲁晚报,Ixeat2exF,2020-03-05 19:04:27,M,norisk,,mainstream,mainstream,True
当代生活报,IxebtmkeC,2020-03-05 19:06:56,M,norisk,,other,ordinary,True
上观新闻,IxelgjDLu,2020-03-05 19:31:03,M,norisk,,mainstream,mainstream,True
948交通广播,IxeqggW3m,2020-03-05 19:43:22,M,norisk,,mainstream,mainstream,True
广州铁路,Ixex2unPz,2020-03-05 20:00:04,M,norisk,,wemedia,wemedia,True
滨城时报,IxfhIdT0w,2020-03-05 21:55:03,M,norisk,,mainstream,mainstream,True
美国侨报网,IxfhpDJR7,2020-03-05 21:54:18,M,norisk,,mainstream,mainstream,True
北方法制报,Ixfo8fjjI,2020-03-05 22:10:52,M,norisk,,other,ordinary,True
连云港日报,Ixfqv7qjs,2020-03-05 22:16:42,M,norisk,,mainstream,mainstream,True
广东台触电新闻,Ixfs7hnrw,2020-03-05 22:20:40,M,norisk,,mainstream,mainstream,True
海南新闻广播,IxfvVnMap,2020-03-05 22:30:04,M,norisk,,mainstream,mainstream,True
湖北之声,Ixj8f3f8l,2020-03-06 07:42:42,M,norisk,,mainstream,mainstream,True
国际旅游岛商报,IxjPP0QZK,2020-03-06 09:30:03,M,norisk,,mainstream,mainstream,True
云南网,IxjkI3VBX,2020-03-06 08:13:25,M,norisk,,mainstream,mainstream,True
封面新闻,Ixjm2bUsW,2020-03-06 08:16:41,M,norisk,,mainstream,mainstream,True
南昌新建发布,IxkHoBfz4,2020-03-06 11:42:04,M,norisk,,wemedia,wemedia,True
武汉交通广播,IxkJp3tVw,2020-03-06 11:47:00,M,risk,,mainstream,mainstream,True
北国网,IxkLGznxO,2020-03-06 11:52:38,M,norisk,,mainstream,mainstream,True
蚌埠检察,IxkZt9hv8,2020-03-06 12:26:35,M,norisk,,wemedia,wemedia,True
黄石发布,IxllC1bfQ,2020-03-06 13:21:08,M,norisk,,wemedia,wemedia,True
新晚报,IxnC3w854,2020-03-06 19:07:09,M,norisk,,mainstream,mainstream,True
孝感日报,Ixnfs4fRP,2020-03-06 18:11:26,M,norisk,,mainstream,mainstream,True
黄冈政府门户网,Ixo2KBIFT,2020-03-06 20:12:55,M,norisk,,wemedia,wemedia,True
济南日报,IxowQDMPr,2020-03-06 21:27:03,M,norisk,,mainstream,mainstream,True
孝感日报,IxtcwEfVy,2020-03-07 09:20:44,M,norisk,,mainstream,mainstream,True
西宁晚报官方微博,IxtiujbHf,2020-03-07 09:35:25,M,norisk,,mainstream,mainstream,True
央视网,IxuGT1znI,2020-03-07 13:08:16,M,norisk,,mainstream,mainstream,True
中国侨网,IxuIjC0m0,2020-03-07 13:11:48,M,norisk,,mainstream,mainstream,True
硚口发布,IxuMa6U9R,2020-03-07 13:21:16,M,norisk,,wemedia,wemedia,True
中国科普网,IxuMzt0bx,2020-03-07 13:22:17,M,norisk,,wemedia,wemedia,True
黔东南新闻网官方微博,IxuQV00Gc,2020-03-07 13:32:58,M,norisk,,mainstream,mainstream,True
国际旅游岛商报,IxuTMBgds,2020-03-07 13:40:03,M,norisk,,mainstream,mainstream,True
陇南发布,IxuXn4uRd,2020-03-07 13:48:53,M,norisk,,mainstream,mainstream,True
南昌进贤发布,IxuYpb3AB,2020-03-07 13:51:26,M,norisk,,wemedia,wemedia,True
渭南日报社,IxuYpcF68,2020-03-07 13:51:26,M,norisk,,mainstream,mainstream,True
青海日报官方微博,IxuecpGrx,2020-03-07 11:57:36,M,norisk,,mainstream,mainstream,True
长江网_留言板,Ixujx4Jbq,2020-03-07 12:10:43,M,norisk,,mainstream,mainstream,True
新民周刊,IxuksqfvX,2020-03-07 12:13:01,M,norisk,,mainstream,mainstream,True
上海宝山发布,Ixuoe75eS,2020-03-07 12:22:18,M,norisk,,mainstream,mainstream,True
中国新闻社贵州分社,Ixv7TdHpE,2020-03-07 14:14:47,M,norisk,,mainstream,mainstream,True
萧山发布,IxvCAtYpt,2020-03-07 15:30:26,M,norisk,,wemedia,wemedia,True
中国日报网,IxvCrkY26,2020-03-07 15:30:03,M,norisk,,mainstream,mainstream,True
美国侨报网,IxvPHFxXh,2020-03-07 16:02:45,M,norisk,,mainstream,mainstream,True
中国新闻社,Ixve54WWR,2020-03-07 14:30:03,M,norisk,,mainstream,mainstream,True
辽宁日报,Ixvqgm5nd,2020-03-07 15:00:03,M,norisk,,mainstream,mainstream,True
人民日报海外版-海外网,IxvynfZGY,2020-03-07 15:20:03,M,norisk,,mainstream,mainstream,True
阳泉日报--阳泉新闻网,IxwBkfpmz,2020-03-07 18:00:03,M,norisk,,mainstream,mainstream,True
硚口发布,IxwnJe0Pu,2020-03-07 17:26:34,M,norisk,,wemedia,wemedia,True
黄石市广播电视台,IxxBGrmHq,2020-03-07 20:33:41,M,norisk,,mainstream,mainstream,True
解放日报,IxxStrYua,2020-03-07 21:15:03,M,norisk,,mainstream,mainstream,True
上观新闻,IxxStvJfO,2020-03-07 21:15:04,M,norisk,,mainstream,mainstream,True
上海徐汇发布,IxxWg5UAA,2020-03-07 21:24:22,M,norisk,,wemedia,wemedia,True
中国吉林网,Iy07gt6Va,2020-03-10 21:08:25,M,norisk,,mainstream,mainstream,True
湖北之声,Iy0uYiDqx,2020-03-10 22:06:49,M,norisk,,mainstream,mainstream,True
NOWnews今日新闻,Iy5Xbx30c,2020-03-11 12:00:04,M,risk,,public,ordinary,True
澎湃新闻,Iy5oGedxW,2020-03-11 10:35:03,M,risk,,mainstream,mainstream,True
孝感日报,Iy7Gaay1Z,2020-03-11 16:23:37,M,norisk,,mainstream,mainstream,True
湖北省政府门户网站,IyA6m1jTx,2020-03-14 16:45:03,M,norisk,,mainstream,mainstream,True
中国新闻社,IyA8PkrHy,2020-03-14 16:51:08,M,norisk,,mainstream,mainstream,True
陇南日报社,IyANv4zBz,2020-03-14 18:31:21,M,norisk,,mainstream,mainstream,True
科技日报,IyAP1kSoV,2020-03-14 18:35:05,M,norisk,,mainstream,mainstream,True
黄石市广播电视台,IyAjR91C7,2020-03-14 17:18:18,M,norisk,,mainstream,mainstream,True
孝感日报,IyBiCEJTe,2020-03-14 19:48:01,M,norisk,,mainstream,mainstream,True
兰州发布,IyBqtkUth,2020-03-14 20:07:22,M,norisk,,mainstream,mainstream,True
黄石市广播电视台,IyCkaq1Ru,2020-03-14 22:24:35,M,norisk,,mainstream,mainstream,True
黄石发布,IyClxxBfw,2020-03-14 22:27:58,M,norisk,,wemedia,wemedia,True
哈尔滨日报,IyGD0sVah,2020-03-15 09:21:59,M,norisk,,mainstream,mainstream,True
湖北发布,IyH0dtvDt,2020-03-15 10:19:10,M,norisk,,mainstream,mainstream,True
黄冈政府门户网,IyIBKeJ9O,2020-03-15 14:24:22,M,norisk,,wemedia,wemedia,True
红星视频,IyJG1FnTH,2020-03-15 17:07:39,M,norisk,,mainstream,mainstream,True
武汉发布,IyJXpDtPX,2020-03-15 17:50:30,M,norisk,,mainstream,mainstream,True
长江网_留言板,IyKjAxiTw,2020-03-15 18:45:08,M,norisk,,mainstream,mainstream,True
武汉广播电视台,IyLOwkhLE,2020-03-15 22:34:05,M,norisk,,mainstream,mainstream,True
太原新闻网官方微博,IyPRW7GkF,2020-03-16 08:53:29,M,norisk,,mainstream,mainstream,True
中新视频,IyRbXyRJX,2020-03-16 12:15:34,M,norisk,,other,ordinary,True
证券日报之声,IySoQjjOf,2020-03-16 15:20:03,M,norisk,,mainstream,mainstream,True
渭南检察,IyTAXytzs,2020-03-16 18:22:39,M,norisk,,wemedia,wemedia,True
三峡日报,IyTRsvgyQ,2020-03-16 19:03:18,M,norisk,,mainstream,mainstream,True
德州发布,IyZBClD08,2020-03-17 09:40:45,M,norisk,,wemedia,wemedia,True
凤凰卫视,IyZl6rJuM,2020-03-17 09:00:03,M,norisk,,mainstream,mainstream,True
青岛西海岸新闻网,IyZwk69yO,2020-03-17 09:27:42,M,norisk,,wemedia,wemedia,True
凤凰卫视欧洲台,IybMhgr7n,2020-03-12 02:49:39,M,norisk,,other,ordinary,True
内蒙古晨报,IyiMnffEh,2020-03-12 20:39:08,M,norisk,,mainstream,mainstream,True
爱看头条,Iyn4Ad5M2,2020-03-13 07:34:58,M,norisk,,other,ordinary,True
知河北,Iyn5KB8Vh,2020-03-13 07:37:52,M,norisk,,other,ordinary,True
半月谈,Iyn6C9WTv,2020-03-13 07:39:59,M,norisk,,mainstream,mainstream,True
中国搜索,Iyn8rz8hX,2020-03-13 07:44:29,M,norisk,,mainstream,mainstream,True
三峡日报,Iyn8tE5so,2020-03-13 07:44:35,M,norisk,,mainstream,mainstream,True
新民周刊,Iyo15EyCP,2020-03-13 09:59:08,M,norisk,,mainstream,mainstream,True
长江网_留言板,Iyo2scwit,2020-03-13 10:02:29,M,norisk,,mainstream,mainstream,True
武汉交通广播,Iyo5JtYZV,2020-03-13 10:10:34,M,norisk,,mainstream,mainstream,True
四川观察,IyoKsuXda,2020-03-13 11:50:54,M,norisk,,mainstream,mainstream,True
1011陕西秦腔广播,Iyob0A7wS,2020-03-13 10:23:34,M,norisk,,mainstream,mainstream,True
中国新闻社,IyqPawx6A,2020-03-13 17:08:00,M,norisk,,mainstream,mainstream,True
武汉发布,Iyr1YfOsi,2020-03-13 17:39:31,M,norisk,,mainstream,mainstream,True
凤凰卫视欧洲台,IyrbR7T2S,2020-03-13 18:03:53,M,norisk,,other,ordinary,True
黄石发布,IyrbYbQg5,2020-03-13 18:04:10,M,norisk,,wemedia,wemedia,True
武汉发布,IysQgkU8u,2020-03-13 22:16:10,M,norisk,,mainstream,mainstream,True
长江云新闻,Iyt40vs23,2020-03-13 22:50:03,M,norisk,,mainstream,mainstream,True
湖北发布,IytkhlUPM,2020-03-13 23:30:08,M,norisk,,mainstream,mainstream,True
武汉广播电视台,Iyyo9ylSZ,2020-03-14 12:23:25,M,norisk,,mainstream,mainstream,True
湖北发布,IyyrF1BnJ,2020-03-14 12:32:03,M,norisk,,mainstream,mainstream,True
新警事儿,IyzHVCMl0,2020-03-14 15:44:53,M,norisk,,wemedia,wemedia,True
孝感日报,Iz0Pv9UKc,2020-03-17 12:47:41,M,norisk,,mainstream,mainstream,True
中科大胡不归,Iz0g3BzoM,2020-03-17 11:20:23,M,norisk,,public,ordinary,True
武汉发布,Iz0hnt1Nh,2020-03-17 11:23:38,M,norisk,,mainstream,mainstream,True
湖北之声,Iz3oLl2sU,2020-03-17 19:20:03,M,norisk,,mainstream,mainstream,True
动感936,Iz3yrbDFQ,2020-03-17 19:43:54,M,norisk,,other,ordinary,True
中科大胡不归,IzGe2kajR,2020-03-21 22:10:46,M,norisk,,public,ordinary,True
凤凰网视频,IzGhWAxAr,2020-03-21 22:20:24,M,norisk,,other,ordinary,True
三秦都市报唐朝报道,IzKSi0MK8,2020-03-22 10:00:55,M,risk,,public,ordinary,True
知知贵阳,IzLCbwjyD,2020-03-22 11:54:00,M,norisk,,mainstream,mainstream,True
珠江新闻,IzNT6oLDL,2020-03-22 17:41:10,M,norisk,,mainstream,mainstream,True
北京发布,IzO2W06cs,2020-03-22 18:05:23,M,risk,,mainstream,mainstream,True
西安网络广播电视台,IzPMS11sr,2020-03-22 22:31:17,M,norisk,,mainstream,mainstream,True
北京日报,IzPjgCYxv,2020-03-22 21:18:23,M,norisk,,mainstream,mainstream,True
福建日报,IzPs4qA7U,2020-03-22 21:40:04,M,norisk,,mainstream,mainstream,True
长安号官微,IzQ2VsGdT,2020-03-22 23:10:51,M,norisk,,other,ordinary,True
天津日报,IzQ6EAbZt,2020-03-22 23:20:03,M,norisk,,mainstream,mainstream,True
合肥反邪教,IzUYdwy4E,2020-03-23 11:43:00,M,norisk,,wemedia,wemedia,True
上海静安,IzUzQDl8f,2020-03-23 10:42:58,M,norisk,,mainstream,mainstream,True
榆林日报,IzXehbXh2,2020-03-23 17:28:03,M,norisk,,mainstream,mainstream,True
NOWnews今日新闻,IzaDhcheT,2020-03-18 13:45:03,H,risk,,public,ordinary,True
太原新闻网官方微博,Izc6H3DrU,2020-03-18 17:30:16,M,norisk,,mainstream,mainstream,True
杭州网,Izc6ci91u,2020-03-18 17:29:03,M,norisk,,mainstream,mainstream,True
河北新闻联播,Izc6kAKTY,2020-03-18 17:29:22,M,norisk,,mainstream,mainstream,True
知河北,Izc6uD0Hu,2020-03-18 17:29:47,M,norisk,,other,ordinary,True
荆楚网,Izc72knca,2020-03-18 17:31:07,M,norisk,,mainstream,mainstream,True
吉林日报,Izc7Yy1xq,2020-03-18 17:33:26,M,norisk,,mainstream,mainstream,True
陇南礼县发布,Izc7eq0M2,2020-03-18 17:31:36,M,norisk,,mainstream,mainstream,True
西部大开发杂志,Izc90C3tq,2020-03-18 17:35:59,M,norisk,,other,ordinary,True
燕赵晚报,Izc9pr5Vb,2020-03-18 17:36:58,M,norisk,,mainstream,mainstream,True
成都商报,IzcAhqEQ2,2020-03-18 18:43:10,M,norisk,,mainstream,mainstream,True
中国侨网,IzcCR3lOQ,2020-03-18 18:49:30,M,norisk,,mainstream,mainstream,True
上海奉贤发布,IzcEPlUcA,2020-03-18 18:54:22,M,norisk,,wemedia,wemedia,True
文化艺术报报社,IzcEyetNe,2020-03-18 18:53:41,M,norisk,,mainstream,mainstream,True
浦东发布,IzcHs9NUr,2020-03-18 19:00:50,M,norisk,,wemedia,wemedia,True
每日商报,IzcJj7LRD,2020-03-18 19:05:23,M,norisk,,other,ordinary,True
国际旅游岛商报,IzcKGf31G,2020-03-18 19:08:46,M,norisk,,mainstream,mainstream,True
国际旅游岛商报,IzcKV1iBa,2020-03-18 19:09:22,M,norisk,,mainstream,mainstream,True
四川日报,IzcL00kBM,2020-03-18 19:09:34,M,norisk,,mainstream,mainstream,True
福建日报,IzcLVkv5X,2020-03-18 19:11:51,M,norisk,,mainstream,mainstream,True
北京发布,IzcLVlzn6,2020-03-18 19:11:50,M,norisk,,mainstream,mainstream,True
齐鲁晚报,IzcLgfuug,2020-03-18 19:10:13,M,norisk,,mainstream,mainstream,True
齐鲁壹点,IzcLjgwyU,2020-03-18 19:10:20,M,norisk,,mainstream,mainstream,True
红星新闻,IzcLl1euF,2020-03-18 19:10:24,M,norisk,,mainstream,mainstream,True
山西共青团,IzcMPekNS,2020-03-18 19:14:04,M,norisk,,mainstream,mainstream,True
北京发布,IzcMcchlG,2020-03-18 19:12:31,M,norisk,,mainstream,mainstream,True
山西共青团,IzcN2bCga,2020-03-18 19:14:35,M,norisk,,mainstream,mainstream,True
上海松江发布,IzcNq8ZDz,2020-03-18 19:15:32,M,norisk,,wemedia,wemedia,True
齐鲁晚报,IzcNsseI1,2020-03-18 19:15:38,M,norisk,,mainstream,mainstream,True
齐鲁壹点,IzcOU1BLe,2020-03-18 19:19:11,M,norisk,,mainstream,mainstream,True
河北长城网,IzcOkzoKy,2020-03-18 19:17:47,M,norisk,,mainstream,mainstream,True
福建日报,IzcRMvz9t,2020-03-18 19:26:17,M,norisk,,mainstream,mainstream,True
今日女报,IzcRegdAj,2020-03-18 19:24:54,M,norisk,,mainstream,mainstream,True
广州铁路,IzcSPwn82,2020-03-18 19:28:52,M,norisk,,wemedia,wemedia,True
南阳日报,IzcSTo8vz,2020-03-18 19:29:00,M,norisk,,mainstream,mainstream,True
今日女报,IzcSfd1M8,2020-03-18 19:27:25,M,norisk,,mainstream,mainstream,True
上海宝山发布,IzcTXvP92,2020-03-18 19:31:39,M,norisk,,mainstream,mainstream,True
FM93浙江交通之声,IzcTjBIzR,2020-03-18 19:30:04,M,norisk,,other,ordinary,True
四川工人日报,IzcTjFSQv,2020-03-18 19:30:04,M,norisk,,mainstream,mainstream,True
齐鲁晚报,IzcX9uzsq,2020-03-18 19:39:31,M,norisk,,mainstream,mainstream,True
乌兰浩特政法,IzcXpak6R,2020-03-18 19:40:08,M,norisk,,mainstream,mainstream,True
山西政法,IzcY6BxOK,2020-03-18 19:41:52,M,norisk,,mainstream,mainstream,True
海峡导报,IzcYMBjyX,2020-03-18 19:43:32,M,norisk,,mainstream,mainstream,True
海峡导报,IzcZ8bMxL,2020-03-18 19:44:23,M,norisk,,mainstream,mainstream,True
黔东南新闻网官方微博,IzcaCwDAf,2020-03-18 17:39:57,M,norisk,,mainstream,mainstream,True
青流视频,IzcaD7SYp,2020-03-18 17:39:57,M,norisk,,other,ordinary,True
周口晚报zkwb,IzcaJkcuf,2020-03-18 17:40:13,M,norisk,,mainstream,mainstream,True
新华日报,Izcbj7sfQ,2020-03-18 17:41:38,M,norisk,,mainstream,mainstream,True
天府发布,Izcc2xY78,2020-03-18 17:43:26,M,norisk,,wemedia,wemedia,True
群众新闻网,IzccH6Ksu,2020-03-18 17:45:03,M,norisk,,mainstream,mainstream,True
阳泉日报--阳泉新闻网,IzceD2iph,2020-03-18 17:49:49,M,norisk,,mainstream,mainstream,True
爱看头条,IzceNmJ6i,2020-03-18 17:50:13,M,norisk,,other,ordinary,True
滨城时报,Izchz3P4G,2020-03-18 17:57:03,M,norisk,,mainstream,mainstream,True
安徽反邪教,IzcjNBBG3,2020-03-18 18:02:34,M,norisk,,mainstream,mainstream,True
安徽检察,IzcpdDjwt,2020-03-18 18:15:55,M,norisk,,mainstream,mainstream,True
北京商报,IzctldII9,2020-03-18 18:26:04,M,norisk,,mainstream,mainstream,True
凤凰网视频,IzctxkAa2,2020-03-18 18:26:33,M,norisk,,other,ordinary,True
三峡日报,Izd1a48pA,2020-03-18 19:49:23,M,norisk,,mainstream,mainstream,True
平安江阳,Izd3nsZwv,2020-03-18 19:54:51,M,norisk,,mainstream,mainstream,True
新晚报,Izd5uEWRR,2020-03-18 20:00:04,M,norisk,,mainstream,mainstream,True
齐鲁晚报,Izd8ewFQC,2020-03-18 20:06:49,H,norisk,,mainstream,mainstream,True
齐鲁壹点,Izd8gzUIX,2020-03-18 20:06:54,M,norisk,,mainstream,mainstream,True
太行日报,Izd92dIHG,2020-03-18 20:08:47,M,norisk,,mainstream,mainstream,True
贵阳晚报官方微博,IzdANauw6,2020-03-18 21:17:10,M,norisk,,mainstream,mainstream,True
上游新闻,IzdG1xNZf,2020-03-18 21:30:03,M,norisk,,mainstream,mainstream,True
GrainBuds小满工作室,IzdKucfnm,2020-03-18 21:41:03,M,norisk,,other,ordinary,True
半月谈,IzdMAdHVs,2020-03-18 21:46:13,M,norisk,,mainstream,mainstream,True
海南新闻广播,IzdMw1Anu,2020-03-18 21:46:03,M,norisk,,mainstream,mainstream,True
北方法制报,IzdUXlvRJ,2020-03-18 22:06:51,M,norisk,,other,ordinary,True
郑州铁路,IzdcgxUoG,2020-03-18 20:16:44,M,norisk,,wemedia,wemedia,True
人民日报海外版-海外网,IzddBzhLD,2020-03-18 20:20:03,M,norisk,,mainstream,mainstream,True
西部大开发杂志,IzddgxN1C,2020-03-18 20:19:13,M,norisk,,other,ordinary,True
陕西检察,IzdeT2Wwy,2020-03-18 20:23:12,M,norisk,,mainstream,mainstream,True
内蒙古晨报,IzdffeFrX,2020-03-18 20:24:05,M,norisk,,mainstream,mainstream,True
山东长安网,IzdgPj6lw,2020-03-18 20:27:59,M,norisk,,mainstream,mainstream,True
邵阳日报,IzdgnhvMV,2020-03-18 20:26:52,M,norisk,,mainstream,mainstream,True
辽宁日报,IzdhFBJk0,2020-03-18 20:30:03,M,norisk,,mainstream,mainstream,True
杭州网,IzdhFlCCg,2020-03-18 20:30:03,M,norisk,,mainstream,mainstream,True
扬州网,Izdiur2d6,2020-03-18 20:32:04,M,norisk,,mainstream,mainstream,True
话匣子FM,IzdjjzVek,2020-03-18 20:34:07,M,norisk,,other,ordinary,True
深圳新闻网,IzdjzvVI4,2020-03-18 20:34:45,M,norisk,,mainstream,mainstream,True
国是直通车,IzdnLfvmu,2020-03-18 20:45:03,M,norisk,,mainstream,mainstream,True
北京交通广播,Izdt26fxf,2020-03-18 20:58:03,M,norisk,,mainstream,mainstream,True
广西新闻网,IzdtQCmVV,2020-03-18 21:00:04,M,norisk,,mainstream,mainstream,True
中国日报网,IzdtRe5CU,2020-03-18 21:00:05,M,norisk,,mainstream,mainstream,True
陕视新闻,Izdunn8av,2020-03-18 21:01:21,M,norisk,,mainstream,mainstream,True
广西新闻网,Ize4oabzZ,2020-03-18 22:30:04,M,norisk,,mainstream,mainstream,True
孝感日报,IzeaM67gN,2020-03-18 22:45:48,M,norisk,,mainstream,mainstream,True
陇南发布,IzejJjtOF,2020-03-18 23:07:53,M,norisk,,mainstream,mainstream,True
陇南发布,Izek2uHkT,2020-03-18 23:08:39,M,norisk,,mainstream,mainstream,True
安康检察,Izi6VxuHv,2020-03-19 08:47:20,M,norisk,,wemedia,wemedia,True
北京昌平健康教育,IziCPknWG,2020-03-19 10:05:55,M,norisk,,wemedia,wemedia,True
深圳网警,IzibGssl0,2020-03-19 08:59:03,M,norisk,,mainstream,mainstream,True
上海静安,IzicU8jlU,2020-03-19 09:02:03,M,norisk,,mainstream,mainstream,True
杭州网,Izk5VAXpa,2020-03-19 13:50:22,M,norisk,,mainstream,mainstream,True
无线鹤壁,IzkHm9dc0,2020-03-19 15:22:34,M,norisk,,mainstream,mainstream,True
黄石发布,IzkRdvLKK,2020-03-19 15:46:52,M,norisk,,wemedia,wemedia,True
长安号官微,IzlfVC98h,2020-03-19 16:47:45,M,norisk,,other,ordinary,True
重庆江北发布,IzmLf66WO,2020-03-19 20:37:38,M,norisk,,wemedia,wemedia,True
凤凰卫视,IzmjOuht1,2020-03-19 19:30:04,M,norisk,,mainstream,mainstream,True
孝感日报,IzmkowduU,2020-03-19 19:31:30,M,norisk,,mainstream,mainstream,True
中国网,IzniHrjnG,2020-03-19 22:00:03,M,norisk,,mainstream,mainstream,True
北京昌平健康教育,IzrBIkZk1,2020-03-20 08:57:54,M,norisk,,wemedia,wemedia,True
深圳特区报,Izu9SgKL5,2020-03-20 15:27:33,M,norisk,,mainstream,mainstream,True
NOWnews今日新闻,IzuFktqgf,2020-03-20 16:45:03,M,risk,,public,ordinary,True
看看新闻KNEWS,IzuZbwgXt,2020-03-20 17:33:58,M,norisk,,mainstream,mainstream,True
南岸发布,IzwFyezG5,2020-03-20 21:51:04,M,norisk,,wemedia,wemedia,True
重庆江北发布,Izwpn0IXR,2020-03-20 21:11:13,M,norisk,,wemedia,wemedia,True
北青网,J01pipXlX,2020-05-02 08:39:32,M,norisk,,mainstream,mainstream,True
澄城检察,J0ElHnXta,2020-05-06 11:47:49,M,norisk,,mainstream,mainstream,True
南昌进贤发布,J0GbHiEP8,2020-05-06 16:28:39,M,norisk,,wemedia,wemedia,True
CGTN法语频道,J0O6pcPc8,2020-05-07 12:37:36,M,norisk,,other,ordinary,True
NOWnews今日新闻,J0RYSuFAl,2020-05-07 22:30:03,M,norisk,,public,ordinary,True
CGTNGlobalBusiness,J0RwtpawK,2020-05-07 21:20:04,M,norisk,,other,ordinary,True
湖北之声,J0ZUmyeb2,2020-05-08 18:40:54,M,norisk,,mainstream,mainstream,True
界面新闻,J0pBs42ln,2020-05-04 22:15:25,M,norisk,,mainstream,mainstream,True
红星新闻,J0pmAqBGB,2020-05-04 21:38:48,M,norisk,,mainstream,mainstream,True
北京日报,J0pqI4gDv,2020-05-04 21:48:57,M,norisk,,mainstream,mainstream,True
海口直播12345,J0uJL92BR,2020-05-05 11:19:36,M,norisk,,other,ordinary,True
湖北新闻,J0uXOcScF,2020-05-05 11:54:14,M,norisk,,mainstream,mainstream,True
杭州网,J0udtb6HE,2020-05-05 10:00:04,M,norisk,,mainstream,mainstream,True
东亚经贸新闻,J0vl08bDT,2020-05-05 12:51:22,M,norisk,,mainstream,mainstream,True
健康中国,J0x233o27,2020-05-05 17:10:10,M,norisk,,mainstream,mainstream,True
辽宁日报,J10Cd55I8,2020-05-08 20:28:55,M,norisk,,mainstream,mainstream,True
海南广播电视总台微博,J10yAwnwy,2020-05-08 20:20:00,M,norisk,,mainstream,mainstream,True
海南网络广播电视台,J10yFcuS4,2020-05-08 20:20:11,M,norisk,,mainstream,mainstream,True
城市速递官方微博,J15zgsf7L,2020-05-09 09:05:24,M,norisk,,other,ordinary,True
