date,n_mainstream_posts,n_wemedia_posts,n_public_posts,mainstream_risk,wemedia_risk,public_H
2024-09-02,2,6,23,0.0,0.6666666666666666,0.08695652173913043
2024-09-03,2,9,29,0.0,1.0,0.3448275862068966
2024-09-04,0,11,32,,0.7272727272727273,0.15625
2024-09-05,0,5,24,,0.4,0.16666666666666666
2024-09-06,1,8,35,0.0,0.5,0.14285714285714285
2024-09-07,0,4,21,,0.75,0.09523809523809523
2024-09-08,0,6,28,,1.0,0.2857142857142857
2024-09-09,1,7,45,0.0,0.7142857142857143,0.15555555555555556
2024-09-10,2,5,34,0.0,0.6,0.11764705882352941
2024-09-11,1,5,27,0.0,0.8,0.18518518518518517
2024-09-12,4,5,44,0.0,0.6,0.25
2024-09-13,0,10,35,,0.4,0.11428571428571428
2024-09-14,1,5,32,0.0,0.2,0.3125
2024-09-15,0,3,29,,0.3333333333333333,0.13793103448275862
2024-09-16,0,3,25,,0.6666666666666666,0.2
2024-09-17,1,4,38,0.0,0.75,0.23684210526315788
2024-09-18,1,5,27,0.0,0.0,0.18518518518518517
2024-09-19,1,5,25,0.0,0.2,0.2
2024-09-20,1,3,24,0.0,0.3333333333333333,0.375
2024-09-21,2,3,21,0.0,0.6666666666666666,0.23809523809523808
2024-09-22,1,2,31,0.0,0.5,0.22580645161290322
2024-09-23,1,7,32,0.0,0.2857142857142857,0.15625
2024-09-24,2,5,25,0.0,0.4,0.16
2024-09-25,0,2,22,,0.5,0.18181818181818182
2024-09-26,2,3,19,0.0,0.3333333333333333,0.2631578947368421
2024-09-27,1,7,35,0.0,0.5714285714285714,0.2
2024-09-28,2,1,16,1.0,1.0,0.125
2024-09-29,0,2,29,,0.0,0.20689655172413793
2024-09-30,2,1,22,0.5,0.0,0.18181818181818182
2024-10-01,0,1,17,,1.0,0.23529411764705882
2024-10-02,0,3,18,,0.6666666666666666,0.5
2024-10-03,0,2,17,,0.5,0.17647058823529413
2024-10-04,0,2,29,,0.5,0.5172413793103449
2024-10-05,2,0,21,0.0,,0.42857142857142855
2024-10-06,1,3,45,0.0,0.3333333333333333,0.17777777777777778
2024-10-07,1,2,20,0.0,0.0,0.15
2024-10-08,1,0,21,1.0,,0.14285714285714285
2024-10-09,3,0,19,0.3333333333333333,,0.15789473684210525
2024-10-10,1,3,31,0.0,0.3333333333333333,0.25806451612903225
2024-10-11,0,2,28,,0.5,0.17857142857142858
2024-10-12,0,2,19,,1.0,0.05263157894736842
2024-10-13,1,5,22,1.0,1.0,0.13636363636363635
2024-10-14,1,5,24,1.0,0.4,0.3333333333333333
2024-10-15,0,7,28,,0.2857142857142857,0.17857142857142858
2024-10-16,2,2,41,1.0,0.5,0.0975609756097561
2024-10-17,1,3,18,0.0,0.6666666666666666,0.16666666666666666
2024-10-18,0,3,13,,0.6666666666666666,0.3076923076923077
2024-10-19,0,2,16,,0.5,0.25
2024-10-20,0,3,24,,0.3333333333333333,0.16666666666666666
2024-10-21,0,3,49,,0.3333333333333333,0.1836734693877551
2024-10-22,1,3,29,0.0,0.3333333333333333,0.1724137931034483
2024-10-23,0,8,19,,0.5,0.2631578947368421
2024-10-24,2,3,15,0.0,0.6666666666666666,0.13333333333333333
2024-10-25,1,3,23,0.0,0.3333333333333333,0.13043478260869565
2024-10-26,1,2,15,0.0,0.5,0.2
2024-10-27,0,1,14,,1.0,0.07142857142857142
2024-10-28,0,4,26,,0.5,0.19230769230769232
2024-10-29,0,3,16,,0.0,0.0625
2024-10-30,0,2,19,,0.5,0.10526315789473684
2024-10-31,0,3,20,,0.6666666666666666,0.25
2024-11-01,0,2,19,,0.5,0.05263157894736842
2024-11-02,0,5,15,,0.8,0.2
2024-11-03,0,1,16,,1.0,0.125
2024-11-04,1,2,24,0.0,0.0,0.125
2024-11-05,2,3,19,0.0,0.3333333333333333,0.10526315789473684
2024-11-06,1,4,21,0.0,0.75,0.19047619047619047
2024-11-07,0,3,65,,0.6666666666666666,0.2
2024-11-08,0,4,46,,0.75,0.2608695652173913
2024-11-09,0,2,38,,0.5,0.13157894736842105
2024-11-10,0,3,23,,0.3333333333333333,0.17391304347826086
2024-11-11,0,1,17,,0.0,0.4117647058823529
2024-11-12,0,1,28,,1.0,0.17857142857142858
2024-11-13,0,3,33,,0.6666666666666666,0.18181818181818182
2024-11-14,0,6,30,,0.5,0.23333333333333334
2024-11-15,1,2,35,0.0,1.0,0.3142857142857143
2024-11-16,0,5,33,,0.2,0.3939393939393939
2024-11-17,1,3,22,0.0,0.0,0.3181818181818182
2024-11-18,4,5,27,0.0,0.4,0.07407407407407407
2024-11-19,0,8,35,,0.625,0.22857142857142856
2024-11-20,1,6,34,1.0,0.5,0.2647058823529412
2024-11-21,0,1,33,,0.0,0.3333333333333333
2024-11-22,0,2,28,,0.5,0.07142857142857142
2024-11-23,0,4,19,,0.25,0.05263157894736842
2024-11-24,0,6,16,,0.6666666666666666,0.25
2024-11-25,0,3,28,,0.3333333333333333,0.21428571428571427
2024-11-26,1,3,29,0.0,0.6666666666666666,0.06896551724137931
2024-11-27,0,6,72,,0.6666666666666666,0.18055555555555555
2024-11-28,1,5,70,1.0,0.8,0.14285714285714285
2024-11-29,0,4,34,,0.25,0.14705882352941177
2024-11-30,1,1,32,0.0,1.0,0.09375
2024-12-01,1,2,19,0.0,0.5,0.2631578947368421
2024-12-02,0,1,20,,0.0,0.3
2024-12-03,0,3,22,,1.0,0.09090909090909091
2024-12-04,3,4,25,0.3333333333333333,0.0,0.2
2024-12-05,1,0,19,0.0,,0.10526315789473684
2024-12-06,2,5,20,0.0,0.4,0.05
2024-12-07,0,3,19,,0.3333333333333333,0.10526315789473684
2024-12-08,2,4,16,0.5,0.75,0.0
2024-12-09,4,1,19,0.5,1.0,0.05263157894736842
2024-12-10,0,5,23,,0.8,0.13043478260869565
2024-12-11,0,4,16,,0.75,0.25
2024-12-12,0,1,22,,1.0,0.18181818181818182
2024-12-13,3,5,26,0.0,0.6,0.07692307692307693
2024-12-14,0,1,17,,1.0,0.11764705882352941
2024-12-15,1,3,29,1.0,0.6666666666666666,0.13793103448275862
2024-12-16,1,1,24,0.0,1.0,0.20833333333333334
2024-12-17,0,4,23,,0.25,0.2608695652173913
2024-12-18,1,3,27,0.0,1.0,0.14814814814814814
2024-12-19,2,6,20,0.0,0.6666666666666666,0.2
2024-12-20,1,1,20,1.0,0.0,0.1
2024-12-21,1,3,16,0.0,0.0,0.125
2024-12-22,1,3,19,0.0,0.3333333333333333,0.21052631578947367
2024-12-23,2,3,39,0.0,0.6666666666666666,0.07692307692307693
2024-12-24,1,3,27,0.0,0.6666666666666666,0.2962962962962963
2024-12-25,1,2,20,0.0,0.5,0.1
2024-12-26,1,6,20,0.0,0.3333333333333333,0.1
2024-12-27,0,2,27,,1.0,0.07407407407407407
2024-12-28,2,9,68,0.5,0.6666666666666666,0.1323529411764706
2024-12-29,0,1,31,,1.0,0.22580645161290322
2024-12-30,1,1,30,0.0,0.0,0.06666666666666667
2024-12-31,2,7,23,0.0,0.42857142857142855,0.043478260869565216
2025-01-01,1,4,31,0.0,0.25,0.1935483870967742
2025-01-02,0,4,31,,0.25,0.16129032258064516
2025-01-03,0,7,22,,0.5714285714285714,0.13636363636363635
2025-01-04,0,2,27,,1.0,0.25925925925925924
2025-01-05,1,6,28,0.0,0.6666666666666666,0.10714285714285714
2025-01-06,0,2,26,,0.5,0.23076923076923078
2025-01-07,0,7,26,,0.2857142857142857,0.23076923076923078
2025-01-08,2,5,28,0.0,0.2,0.14285714285714285
2025-01-09,1,3,27,1.0,0.3333333333333333,0.2222222222222222
2025-01-10,0,2,24,,1.0,0.20833333333333334
2025-01-11,1,0,22,0.0,,0.045454545454545456
2025-01-12,0,4,19,,0.75,0.0
2025-01-13,0,2,27,,0.0,0.25925925925925924
2025-01-14,1,7,24,0.0,0.5714285714285714,0.041666666666666664
2025-01-15,1,2,36,0.0,0.5,0.25
2025-01-16,0,2,20,,0.5,0.15
2025-01-17,0,5,27,,0.2,0.18518518518518517
2025-01-18,0,2,26,,0.0,0.23076923076923078
2025-01-19,1,3,23,0.0,1.0,0.2608695652173913
2025-01-20,2,1,23,0.0,1.0,0.30434782608695654
2025-01-21,0,0,19,,,0.0
2025-01-22,0,1,21,,0.0,0.0
2025-01-23,0,4,25,,0.25,0.08
2025-01-24,0,3,38,,1.0,0.15789473684210525
2025-01-25,0,7,28,,0.2857142857142857,0.32142857142857145
2025-01-26,2,7,24,0.0,0.2857142857142857,0.125
2025-01-27,1,2,22,0.0,0.0,0.13636363636363635
2025-01-28,0,2,9,,0.5,0.4444444444444444
2025-01-29,1,2,10,0.0,0.0,0.3
2025-01-30,0,1,22,,0.0,0.09090909090909091
2025-01-31,0,3,18,,0.6666666666666666,0.05555555555555555
2025-02-01,0,2,15,,0.5,0.3333333333333333
2025-02-02,0,1,13,,1.0,0.07692307692307693
2025-02-03,5,31,159,0.0,0.5161290322580645,0.12578616352201258
2025-02-04,2,7,61,0.0,0.2857142857142857,0.11475409836065574
2025-02-05,1,5,49,0.0,0.6,0.1836734693877551
2025-02-06,3,3,46,0.6666666666666666,0.3333333333333333,0.34782608695652173
2025-02-07,0,5,40,,0.4,0.15
2025-02-08,1,8,30,0.0,0.375,0.23333333333333334
2025-02-09,2,9,34,0.0,0.5555555555555556,0.11764705882352941
2025-02-10,4,8,24,0.0,0.125,0.2916666666666667
2025-02-11,1,10,31,0.0,0.4,0.25806451612903225
2025-02-12,0,4,36,,0.75,0.2222222222222222
2025-02-13,1,1,28,0.0,0.0,0.21428571428571427
2025-02-14,1,1,34,0.0,1.0,0.17647058823529413
2025-02-15,0,10,44,,0.4,0.11363636363636363
2025-02-16,0,8,29,,0.375,0.10344827586206896
2025-02-17,1,5,32,0.0,0.4,0.15625
2025-02-18,1,1,27,0.0,1.0,0.037037037037037035
2025-02-19,0,5,24,,0.6,0.25
2025-02-20,1,5,16,0.0,0.4,0.1875
2025-02-21,0,2,34,,0.5,0.17647058823529413
2025-02-22,0,2,18,,0.5,0.2777777777777778
2025-02-23,0,4,27,,0.25,0.2222222222222222
2025-02-24,0,2,32,,0.5,0.15625
2025-02-25,0,4,24,,0.25,0.16666666666666666
2025-02-26,0,2,30,,0.0,0.16666666666666666
2025-02-27,0,1,20,,0.0,0.1
2025-02-28,0,2,22,,0.5,0.13636363636363635
2025-03-01,2,8,55,0.0,0.5,0.14545454545454545
2025-03-02,1,5,33,1.0,0.4,0.15151515151515152
2025-03-03,0,1,35,,1.0,0.14285714285714285
2025-03-04,0,2,28,,0.0,0.10714285714285714
2025-03-05,0,3,23,,0.3333333333333333,0.13043478260869565
2025-03-06,0,4,21,,0.5,0.09523809523809523
2025-03-07,0,2,21,,0.5,0.047619047619047616
2025-03-08,0,2,28,,1.0,0.03571428571428571
2025-03-09,0,5,30,,0.2,0.06666666666666667
2025-03-10,0,3,24,,0.3333333333333333,0.16666666666666666
2025-03-11,0,3,23,,1.0,0.08695652173913043
2025-03-12,0,5,29,,0.6,0.06896551724137931
2025-03-13,0,5,31,,0.4,0.0967741935483871
2025-03-14,4,2,23,0.0,0.5,0.17391304347826086
2025-03-15,0,3,40,,1.0,0.1
2025-03-16,0,2,24,,0.5,0.041666666666666664
2025-03-17,0,4,22,,0.5,0.22727272727272727
2025-03-18,0,4,20,,0.25,0.0
2025-03-19,0,0,17,,,0.17647058823529413
2025-03-20,0,3,21,,0.3333333333333333,0.09523809523809523
2025-03-21,0,1,17,,1.0,0.11764705882352941
2025-03-22,0,2,18,,0.5,0.16666666666666666
2025-03-23,0,2,41,,1.0,0.04878048780487805
2025-03-24,0,6,33,,0.5,0.12121212121212122
2025-03-25,0,3,33,,0.3333333333333333,0.12121212121212122
2025-03-26,0,5,26,,0.4,0.19230769230769232
2025-03-27,2,3,23,0.0,0.3333333333333333,0.30434782608695654
2025-03-28,0,2,30,,0.5,0.3
2025-03-29,0,5,28,,0.8,0.07142857142857142
2025-03-30,0,1,17,,1.0,0.0
2025-03-31,3,9,32,0.0,0.1111111111111111,0.09375
2025-04-01,2,6,21,0.0,0.3333333333333333,0.047619047619047616
2025-04-02,1,5,27,0.0,0.2,0.2222222222222222
2025-04-03,0,6,29,,0.16666666666666666,0.06896551724137931
2025-04-04,0,2,12,,0.5,0.08333333333333333
2025-04-05,0,2,34,,1.0,0.20588235294117646
2025-04-06,1,1,21,0.0,1.0,0.09523809523809523
2025-04-07,0,2,30,,0.5,0.3
2025-04-08,0,4,19,,0.75,0.05263157894736842
2025-04-09,0,1,17,,1.0,0.23529411764705882
2025-04-10,0,1,18,,1.0,0.1111111111111111
2025-04-11,1,2,19,0.0,1.0,0.2631578947368421
2025-04-12,0,0,14,,,0.07142857142857142
2025-04-13,0,0,19,,,0.21052631578947367
2025-04-14,0,4,28,,0.5,0.17857142857142858
2025-04-15,0,0,8,,,0.125
2025-04-16,0,0,9,,,0.1111111111111111
2025-04-17,0,2,19,,0.5,0.15789473684210525
2025-04-18,1,4,25,0.0,1.0,0.16
2025-04-19,0,2,18,,1.0,0.1111111111111111
2025-04-20,0,0,8,,,0.125
2025-04-21,0,2,17,,0.5,0.11764705882352941
2025-04-22,1,1,18,0.0,0.0,0.1111111111111111
2025-04-23,0,2,10,,1.0,0.0
2025-04-24,0,2,15,,0.0,0.2
2025-04-25,0,3,16,,0.6666666666666666,0.3125
2025-04-26,0,1,11,,1.0,0.18181818181818182
2025-04-27,0,3,24,,0.0,0.125
2025-04-28,0,0,22,,,0.0
2025-04-29,0,0,6,,,0.16666666666666666
2025-04-30,1,1,31,0.0,0.0,0.3225806451612903
2025-05-01,0,2,22,,0.0,0.4090909090909091
2025-05-02,1,1,23,0.0,0.0,0.391304347826087
2025-05-03,0,1,21,,1.0,0.14285714285714285
2025-05-04,0,1,15,,0.0,0.13333333333333333
2025-05-05,0,3,27,,0.0,0.0
2025-05-06,0,7,24,,0.5714285714285714,0.125
2025-05-07,0,1,50,,0.0,0.04
2025-05-08,0,1,32,,0.0,0.1875
2025-05-09,0,5,25,,0.4,0.28
2025-05-10,0,3,16,,0.3333333333333333,0.3125
2025-05-11,0,0,22,,,0.13636363636363635
2025-05-12,1,1,42,0.0,0.0,0.23809523809523808
2025-05-13,3,3,31,0.3333333333333333,0.6666666666666666,0.12903225806451613
2025-05-14,3,8,52,0.3333333333333333,0.125,0.23076923076923078
2025-05-15,6,106,198,0.16666666666666666,0.07547169811320754,0.030303030303030304
2025-05-16,4,18,72,0.25,0.5,0.08333333333333333
2025-05-17,1,9,52,0.0,0.4444444444444444,0.09615384615384616
2025-05-18,10,13,103,0.4,0.46153846153846156,0.22330097087378642
2025-05-19,81,89,359,0.012345679012345678,0.2247191011235955,0.13649025069637882
2025-05-20,51,44,155,0.0196078431372549,0.38636363636363635,0.03225806451612903
2025-05-21,38,24,117,0.0,0.4583333333333333,0.1111111111111111
2025-05-22,3,11,58,0.0,0.2727272727272727,0.08620689655172414
2025-05-23,4,13,65,0.0,0.46153846153846156,0.13846153846153847
2025-05-24,47,87,356,0.2127659574468085,0.632183908045977,0.12640449438202248
2025-05-25,0,11,81,,0.45454545454545453,0.14814814814814814
2025-05-26,0,6,66,,0.3333333333333333,0.19696969696969696
2025-05-27,1,6,50,0.0,0.5,0.06
2025-05-28,0,7,45,,0.8571428571428571,0.2
2025-05-29,2,6,39,0.0,0.6666666666666666,0.10256410256410256
2025-05-30,0,9,38,,0.4444444444444444,0.15789473684210525
2025-05-31,0,3,20,,0.6666666666666666,0.25
2025-06-01,0,4,31,,0.25,0.1935483870967742
2025-06-02,1,2,37,0.0,1.0,0.1891891891891892
2025-06-03,0,4,33,,1.0,0.09090909090909091
2025-06-04,1,3,19,0.0,0.6666666666666666,0.10526315789473684
2025-06-05,1,10,42,0.0,0.3,0.07142857142857142
2025-06-06,0,9,32,,0.7777777777777778,0.15625
2025-06-07,1,0,27,0.0,,0.2962962962962963
2025-06-08,0,3,32,,0.0,0.21875
2025-06-09,0,7,22,,0.14285714285714285,0.045454545454545456
2025-06-10,0,2,24,,0.5,0.0
2025-06-11,0,2,32,,0.0,0.1875
2025-06-12,0,6,33,,0.5,0.18181818181818182
2025-06-13,0,2,24,,0.0,0.16666666666666666
2025-06-14,0,5,24,,0.2,0.125
2025-06-15,2,1,21,0.0,0.0,0.19047619047619047
2025-06-16,1,2,36,0.0,0.5,0.16666666666666666
2025-06-17,0,4,22,,0.25,0.2727272727272727
2025-06-18,0,3,29,,0.3333333333333333,0.2413793103448276
2025-06-19,0,5,24,,0.4,0.16666666666666666
2025-06-20,1,2,18,0.0,0.5,0.16666666666666666
2025-06-21,0,0,18,,,0.16666666666666666
2025-06-22,0,2,17,,0.5,0.23529411764705882
2025-06-23,0,3,23,,0.3333333333333333,0.08695652173913043
2025-06-24,0,2,18,,0.5,0.1111111111111111
2025-06-25,0,4,16,,0.75,0.25
2025-06-26,1,3,23,0.0,0.6666666666666666,0.2608695652173913
2025-06-27,0,7,24,,0.5714285714285714,0.125
2025-06-28,1,4,18,0.0,0.5,0.2222222222222222
2025-06-29,0,4,28,,1.0,0.17857142857142858
2025-06-30,0,3,19,,0.3333333333333333,0.0
2025-07-01,0,4,20,,0.5,0.05
2025-07-02,0,2,17,,0.0,0.23529411764705882
2025-07-03,1,4,10,0.0,1.0,0.2
2025-07-04,0,4,16,,0.0,0.125
2025-07-05,0,1,18,,1.0,0.05555555555555555
2025-07-06,0,6,18,,0.16666666666666666,0.2222222222222222
2025-07-07,0,1,23,,0.0,0.13043478260869565
2025-07-08,0,1,30,,0.0,0.23333333333333334
2025-07-09,1,1,23,0.0,1.0,0.21739130434782608
2025-07-10,0,3,19,,0.3333333333333333,0.2631578947368421
2025-07-11,0,0,6,,,0.0
